claim_id	passenger_id	flight_id	flight_number	claim_date	issue_type	bag_description	bag_weight_kg	declared_value_eur	status	resolution_days	compensation_paid_eur	handling_agent
CLM01559	PAX00005433	FL0002292	LH2166	2022-07-10	Delayed	Blue Samsonite carry-on	24.8	1198.97	Resolved	35	0	Swissport
CLM01560	PAX00003105	FL0002580	LH3683	2022-04-24	Pilfered	Red duffel bag	26.2	EUR 882.87	In Progress	24	0	Swissport
CLM01561	PAX00031565	FL0010540	LH5403	2024-06-03	Delayed	Blue Samsonite carry-on	9.5	857.54	Pending	4	0	Swissport
CLM01562	PAX00037338	FL0012043	LH4108	2024-12-17	Delayed	Blue Samsonite carry-on	24.1	2009.88	Pending	22	0	Lufthansa LEOS
CLM01563	PAX00004064	FL0000492	LH4454	2022-03-29	Delayed	Black Rimowa suitcase	22.9	585.06	Resolved		0	Swissport
CLM01564	PAX00017385	FL0010731	LH8089	2024-09-05	Damaged	Red duffel bag	12.8	960.93	Resolved	25	1306.81	Lufthansa LEOS
CLM01565	PAX00013249	FL0005968	LH4916	2023-08-23	Delayed	Brown leather bag	10.8	2328.25	Pending	23	0	Swissport
CLM01566	PAX00030590	FL0010102	LH3099	2024-04-16	Damaged	Black Rimowa suitcase	22.3	1336.17	Resolved	2	64.03	Lufthansa LEOS
CLM01567	PAX00033079	FL0009137	LH1342	2024-02-09	Delayed	Black Rimowa suitcase	10.4	1347.87	In Progress	9	0	Lufthansa LEOS
CLM01568	PAX00018950	FL0008552	LH7909	2024-02-11	Lost	Grey Tumi backpack	22.1	1245.72	In Progress	7	51.86	Swissport
CLM01569	PAX00015152	FL0003279	LH3545	2022-11-01	Lost	Green hardcase	15.6	1258.99	Denied	44	972.71	Fraport Ground Services
CLM01570	PAX00014379	FL0002245	LH9129	2022-03-28	Delayed	Grey Tumi backpack	24.1	498.46	Resolved	3	0	Swissport
CLM01571	PAX00037993	FL0008956	LH5440	2024-04-11	Delayed	Green hardcase	14.2	1351.37	In Progress	20	0	Lufthansa LEOS
CLM01572	PAX00034557	FL0007344	LH7274	2023-06-19	Lost	Green hardcase	9.5	850.42	Resolved		1173.2	Fraport Ground Services
CLM01573	PAX00010231	FL0008202	LH6891	06-10-2023	Delayed	Green hardcase	31.6	889.19	Resolved	23	0	Lufthansa LEOS
CLM01574	PAX00020561	FL0003622	LH817	2022-08-05	Lost	Blue Samsonite carry-on	22.1	1370.65	Resolved	17	107.78	Swissport
CLM01575	PAX00042704	FL0010340	LH1977	2024-04-27	Delayed	Red duffel bag	8.4	1460.78	In Progress	17	0	Fraport Ground Services
CLM01576	PAX00023208	FL0004726	LH5830	2022-12-13	Delayed	Green hardcase	11.5	1313.99	Pending	42	0	Lufthansa LEOS
CLM01577	PAX00009232	FL0006746	LH9918	2023-06-16	Delayed	Grey Tumi backpack	26.6	2210.52	Resolved	8	0	Fraport Ground Services
CLM01578	PAX00018294	FL0011684	LH7313	2024-11-04	Damaged	Brown leather bag	21.6	EUR 812.63	In Progress	40	650.94	Swissport
CLM01579	PAX00030822	FL0011441	LH1507	2024-05-17	Delayed	Green hardcase	19.3	1644.72	Resolved		0	Lufthansa LEOS
CLM01580	PAX00011592	FL0010186	LH4893	2024-07-25	Delayed	Black Rimowa suitcase	21.3	500.26	Denied	12	0	Fraport Ground Services
CLM01581	PAX00038345	FL0007729	LH4045	2023-09-21	Delayed	Brown leather bag	20.0	813.9	In Progress	32	0	Fraport Ground Services
CLM01582	PAX00008751	FL0008856	LH5594	26-01-2024	Lost	Brown leather bag	21.3	834.38	Pending		$460.2	Lufthansa LEOS
CLM01583	PAX00012186	FL0009807	LH525	2024-02-19	Delayed	Red duffel bag	27.2	1409.24	In Progress		0	Fraport Ground Services
CLM01584	PAX00003725	FL0003540	LH2969	2022-08-11	Delayed	Black Rimowa suitcase	12.8	EUR 2392.02	Resolved	5	0	Fraport Ground Services
CLM01585	PAX00023065	FL0010082	LH5331	2024-02-28	Delayed	Blue Samsonite carry-on	17.1	EUR 193.66	Resolved	43	0	Lufthansa LEOS
CLM01586	PAX00031307	FL0012108	LH2372	2024-10-30	Delayed	Green hardcase	26.9	937.79	Resolved	12	0	Swissport
CLM01587	PAX00029918	FL0010760	LH6672	2024-09-11	Delayed	Black Rimowa suitcase	8.4	449.5	In Progress		0	Swissport
CLM01588	PAX00041540	FL0004394	LH7457	2023-03-24	Delayed	Black Rimowa suitcase	18.0	566.25	Resolved	9	0	Swissport
CLM01589	PAX00020378	FL0008063	LH7487	2023-12-24	Damaged	Red duffel bag	8.4	732.66	In Progress	38	0	Fraport Ground Services
CLM01590	PAX00036990	FL0010663	LH1661	2024-05-08	Damaged	Green hardcase	19.9	1859.98	Pending	1	419.73	Lufthansa LEOS
CLM01591	PAX00031760	FL0005034	LH953	2023-03-30	Delayed	Grey Tumi backpack	25.8	2462.0	Denied	19	0	Lufthansa LEOS
CLM01592	PAX00039109	FL0010584	LH8580	2024-05-07	Delayed	Grey Tumi backpack	31.2	1446.55	In Progress	19	0	Lufthansa LEOS
CLM01593	PAX00039515	FL0010202	LH8979	2024-05-05	Damaged	Grey Tumi backpack	30.3	834.65	Denied	11	849.56	Swissport
CLM01594	PAX00019097	FL0007567	LH6969	2023-12-30	Delayed	Brown leather bag	13.6	2323.25	Resolved		0	Lufthansa LEOS
CLM01595	PAX00033788	FL0009020	LH3635	2024-04-03	Delayed	Blue Samsonite carry-on	8.0	2344.64	Resolved	34	0	Fraport Ground Services
CLM01596	PAX00035890	FL0009542	LH3285	2024-03-16	Delayed	Brown leather bag	31.5	245.28	In Progress	45	0	Swissport
CLM01597	PAX00037656	FL0011849	LH6019	2024-06-20	Damaged	Blue Samsonite carry-on	16.2	1594.16	In Progress	31	1172.36	Lufthansa LEOS
CLM01598	PAX00033568	FL0010146	LH6892	2024-02-26	Delayed	Black Rimowa suitcase	11.6	244.71	In Progress	36	0	Lufthansa LEOS
CLM01599	PAX00007140	FL0006061	LH5639	2023-08-16	Delayed	Grey Tumi backpack	19.9	2157.19	In Progress	33	0	Fraport Ground Services
CLM01600	PAX00009284	FL0001347	LH1834	2022-04-10	Lost	Grey Tumi backpack	26.9	2370.48	Resolved		485.15	Fraport Ground Services
CLM01601	PAX00018959	FL0002519	LH740	2022-03-30	Lost	Black Rimowa suitcase	15.2	822.19	In Progress		303.68	Fraport Ground Services
CLM01602	PAX00034240	FL0008512	LH4477	2024-01-21	Delayed	Green hardcase	27.0	1207.05	Pending	12	0	Swissport
CLM01603	PAX00027806	FL0005708	LH2022	2023-05-05	Delayed	Brown leather bag	23.3	1056.2	Denied	34	0	Lufthansa LEOS
CLM01604	PAX00036787	FL0007249	LH3579	2023-08-18	Delayed	Brown leather bag	23.3	2327.15	Resolved	27	0	Swissport
CLM01605	PAX00002839	FL0004044	LH7403	2023-01-30	Delayed	Green hardcase	19.9	1216.49	In Progress	6	0	Lufthansa LEOS
CLM01606	PAX00023194	FL0006924	LH9833	2023-10-29	Delayed	Grey Tumi backpack	27.7	737.26	In Progress		0	Fraport Ground Services
CLM01607	PAX00024947	FL0009719	LH4110	2024-01-13	Delayed	Black Rimowa suitcase	18.8	2170.88	Resolved	22	0	Lufthansa LEOS
CLM01608	PAX00021042	FL0007323	LH1622	2023-08-15	Damaged	Red duffel bag	25.4	422.79	In Progress	35	432.08	Swissport
CLM01609	PAX00014078	FL0009041	LH5583	2024-02-29	Damaged	Brown leather bag	28.5	443.89	Resolved	41		Fraport Ground Services
CLM01610	PAX00034913	FL0010664	LH7092	13-07-2024	Lost	Black Rimowa suitcase	13.7	1501.78	Denied	16	339.16	Swissport
CLM01611	PAX00036552	FL0008489	LH1339	2023-10-18	Delayed	Green hardcase	14.5	2096.25	Pending		0	Lufthansa LEOS
CLM01612	PAX00010875	FL0007258	LH5179	2023-09-07	Delayed	Brown leather bag	10.3	1609.61	In Progress	12	0	Swissport
CLM01613	PAX00022325	FL0003078	LH1367	2022-08-19	Lost	Brown leather bag	19.1	1321.53	Resolved	23	0	Fraport Ground Services
CLM01614	PAX00029807	FL0010040	LH8433	2024-04-20	Delayed	Red duffel bag	10.0	753.43	Resolved		0	Lufthansa LEOS
CLM01615	PAX00008528	FL0005628	LH6092	2023-07-06	Delayed	Grey Tumi backpack	29.5	490.69	Resolved	26	0	Swissport
CLM01616	PAX00039960	FL0011820	LH2665	03-10-2024	Lost	Red duffel bag	13.6	2481.2	Pending	3	932.72	Lufthansa LEOS
CLM01617	PAX00024609	FL0009292	LH8253	2024-02-21	Damaged	Black Rimowa suitcase	10.9	2459.53	Resolved	45	848.26	Lufthansa LEOS
CLM01618	PAX00021654	FL0006686	LH9930	2023-06-07	Lost	Blue Samsonite carry-on	22.1	867.33	Resolved		0	Fraport Ground Services
CLM01619	PAX00002863	FL0009343	LH7705	2024-03-28	Delayed	Brown leather bag	24.7	1376.77	Resolved	13	0	Swissport
CLM01620	PAX00028186	FL0005385	LH8561	2023-06-20	Delayed	Red duffel bag	10.5	1136.11	Resolved	37	0	Lufthansa LEOS
CLM01621	PAX00043513	FL0008222	LH4668	2024-01-01	Lost	Brown leather bag	28.5	1180.05	Resolved	42	0	Swissport
CLM01622	PAX00005441	FL0010149	LH4342	2024-05-15	Delayed	Red duffel bag	21.0	2361.27	Pending	32	0	Swissport
CLM01623	PAX00031795	FL0006933	LH1538	2023-09-03	Delayed	Blue Samsonite carry-on	28.8	441.04	Pending		0	Swissport
CLM01624	PAX00016451	FL0011954	LH2839	2024-10-03	Delayed	Blue Samsonite carry-on	17.2	2177.2	In Progress	14	0	Lufthansa LEOS
CLM01625	PAX00026162	FL0007551	LH4302	2024-01-13	Delayed	Black Rimowa suitcase	11.1	1738.86	Resolved	15	0	Fraport Ground Services
CLM01626	PAX00021625	FL0011759	LH9170	26-08-2024	Damaged	Red duffel bag	23.4	1277.3	In Progress		1426.1	Swissport
CLM01627	PAX00027974	FL0001467	LH3673	2022-05-01	Delayed	Grey Tumi backpack	25.0	2044.31	Resolved	28	0	Swissport
CLM01628	PAX00017982	FL0011739	LH8252	2024-07-08	Delayed	Red duffel bag	11.1	975.52	Resolved		0	Lufthansa LEOS
CLM01629	PAX00023438	FL0007943	LH6759	2023-08-17	Delayed	Green hardcase	8.9	1526.98	Pending		0	Fraport Ground Services
CLM01630	PAX00001071	FL0006917	LH985	2023-10-19	Delayed	Red duffel bag	25.5	471.39	Resolved	9	0	Fraport Ground Services
CLM01631	PAX00019608	FL0004162	LH1177	2022-11-02	Lost	Green hardcase	22.2	363.35	Resolved		960.47	Swissport
CLM01632	PAX00011105	FL0008478	LH2798	2024-02-19	Lost	Red duffel bag	14.2	433.42	Resolved	31	0	Lufthansa LEOS
CLM01633	PAX00020913	FL0003048	LH716	2022-11-05	Lost	Red duffel bag	11.8	1416.25	In Progress	17	0	Swissport
CLM01634	PAX00013727	FL0012155	LH2853	2024-10-01	Delayed	Red duffel bag	17.6	2410.79	Resolved	34	0	Swissport
CLM01635	PAX00006737	FL0012031	LH7238	2024-11-13	Damaged	Red duffel bag	29.4	1643.71	Pending	15	514.46	Fraport Ground Services
CLM01636	PAX00033576	FL0011833	LH946	2024-07-25	Delayed	Green hardcase	24.4	1779.18	In Progress	19	0	Swissport
CLM01637	PAX00009244	FL0010749	LH2277	2024-08-08	Delayed	Red duffel bag	15.3	1352.14	Resolved	28	0	Fraport Ground Services
CLM01638	PAX00011577	FL0002898	LH8905	25-09-2022	Damaged	Brown leather bag	21.6	EUR 640.34	Resolved	2	746.63	Fraport Ground Services
CLM01639	PAX00041362	FL0004229	LH4942	2022-12-16	Delayed	Black Rimowa suitcase	23.5	288.53	In Progress		0	Swissport
CLM01640	PAX00019976	FL0005666	LH7898	2023-05-22	Lost	Red duffel bag	28.5	1171.05	In Progress	36	0	Swissport
CLM01641	PAX00039227	FL0003343	LH8908	2022-07-12	Delayed	Blue Samsonite carry-on	12.1	862.04	In Progress	1	0	Swissport
CLM01642	PAX00024711	FL0003680	LH9120	2022-10-21	Damaged	Black Rimowa suitcase	32.0	1030.62	Resolved	8	975.9	Swissport
CLM01643	PAX00026950	FL0010277	LH7397	2024-03-10	Lost	Black Rimowa suitcase	14.2	383.42	In Progress	10	899.25	Swissport
CLM01644	PAX00004726	FL0004217	LH2877	2023-02-08	Damaged	Blue Samsonite carry-on	24.1	999.23	Resolved	43	0	Lufthansa LEOS
CLM01645	PAX00028597	FL0006404	LH894	2023-04-06	Delayed	Grey Tumi backpack	16.3	1686.49	Resolved		0	Lufthansa LEOS
CLM01646	PAX00022559	FL0010226	LH8705	2024-03-22	Delayed	Green hardcase	17.4	2169.43	Pending		0	Swissport
CLM01647	PAX00028069	FL0001080	LH4180	2021-12-15	Delayed	Brown leather bag	22.2	2434.63	Resolved			Lufthansa LEOS
CLM01648	PAX00004817	FL0001740	LH5342	2022-06-08	Damaged	Brown leather bag	14.7	1841.01	Pending	29		Lufthansa LEOS
CLM01649	PAX00003951	FL0000587	LH3606	2021-11-21	Delayed	Red duffel bag	13.5	2252.04	In Progress	6	0	Lufthansa LEOS
CLM01650	PAX00013072	FL0001974	LH7166	2022-05-24	Damaged	Black Rimowa suitcase	17.9	1099.58	In Progress	41	966.91	Lufthansa LEOS
CLM01651	PAX00042341	FL0001855	LH6202	2022-06-08	Damaged	Brown leather bag	29.8	316.44	Resolved	12	0	Swissport
CLM01652	PAX00010220	FL0002922	LH1945	2022-09-23	Lost	Black Rimowa suitcase	26.0	1761.14	Resolved		0	Fraport Ground Services
CLM01653	PAX00017149	FL0004040	LH8638	2022-10-15	Lost	Grey Tumi backpack	8.5	2367.06	Resolved	21	316.67	Lufthansa LEOS
CLM01654	PAX00020420	FL0008560	LH3398	2024-02-26	Delayed	Grey Tumi backpack	16.1	2254.02	Pending	12	0	Lufthansa LEOS
CLM01655	PAX00023234	FL0010488	LH6207	2024-06-03	Lost	Brown leather bag	24.3	748.5	Resolved	41	1087.94	Swissport
CLM01656	PAX00025304	FL0005989	LH4642	2023-05-08	Delayed	Red duffel bag	8.8	1561.98	Resolved	23	0	Swissport
CLM01657	PAX00022416	FL0005911	LH1363	2023-06-01	Delayed	Grey Tumi backpack	8.7	2280.04	In Progress	40	0	Swissport
CLM01658	PAX00022460	FL0007608	LH4920	2023-12-26	Lost	Grey Tumi backpack	19.9	2462.3	In Progress	10	0	Lufthansa LEOS
CLM01659	PAX00026202	FL0006285	LH9607	2023-04-11	Delayed	Grey Tumi backpack	24.7	1941.38	Pending	3	0	Swissport
CLM01660	PAX00019306	FL0007107	LH1134	2023-09-23	Delayed	Red duffel bag	29.0	1983.69	Resolved	40	0	Swissport
CLM01661	PAX00029589	FL0000308	LH7261	2021-12-25	Delayed	Black Rimowa suitcase	24.2	803.91	Resolved	15	0	Lufthansa LEOS
CLM01662	PAX00020145	FL0002437	LH2675	2022-06-01	Delayed	Green hardcase	24.9	1251.64	In Progress	28	0	Lufthansa LEOS
CLM01663	PAX00027010	FL0008736	LH7782	2024-02-17	Damaged	Grey Tumi backpack	32.0	169.62	In Progress		1092.82	Fraport Ground Services
CLM01664	PAX00006641	FL0005641	LH1228	2023-06-21	Damaged	Blue Samsonite carry-on	31.1	EUR 1975.54	Denied		0	Fraport Ground Services
CLM01665	PAX00013221	FL0007126	LH9897	2023-07-26	Lost	Black Rimowa suitcase	8.1	1865.97	Resolved	29	1418.28	Swissport
CLM01666	PAX00019046	FL0005452	LH9135	2023-05-12	Lost	Brown leather bag	28.0	797.27	In Progress	43	0	Swissport
CLM01667	PAX00036478	FL0005685	LH244	2023-07-17	Delayed	Brown leather bag	14.2	1326.0	Pending	16	0	Swissport
CLM01668	PAX00012067	FL0007314	LH3684	2023-08-15	Delayed	Black Rimowa suitcase	25.8	584.05	Pending	15	0	Lufthansa LEOS
CLM01669	PAX00023592	FL0005979	LH980	2023-03-29	Delayed	Grey Tumi backpack	15.1	2038.57	Resolved		0	Fraport Ground Services
CLM01670	PAX00004661	FL0008259	LH2723	2023-11-01	Delayed	Red duffel bag	32.0	2472.85	Pending	22	0	Lufthansa LEOS
CLM01671	PAX00027835	FL0006238	LH6017	2023-06-21	Delayed	Grey Tumi backpack	14.6	1495.97	Resolved		0	Fraport Ground Services
CLM01672	PAX00000784	FL0011517	LH5930	08-07-2024	Delayed	Grey Tumi backpack	17.2	1171.66	In Progress	33	0	Fraport Ground Services
CLM01673	PAX00026300	FL0003031	LH4006	2022-09-23	Lost	Brown leather bag	13.4	534.63	Resolved	25	1421.23	Swissport
CLM01674	PAX00038411	FL0011559	LH919	2024-09-07	Delayed	Blue Samsonite carry-on	14.8	1689.74	Pending	27	0	Lufthansa LEOS
CLM01675	PAX00032162	FL0001363	LH7521	2022-02-06	Delayed	Green hardcase	31.9	2075.64	Resolved	41	0	Fraport Ground Services
CLM01676	PAX00003383	FL0011992	LH5601	2024-12-10	Delayed	Blue Samsonite carry-on	26.5	EUR 2203.13	Resolved	17	0	Fraport Ground Services
CLM01677	PAX00018988	FL0004189	LH873	2023-02-13	Delayed	Red duffel bag	16.9	1372.36	Resolved	6	0	Fraport Ground Services
CLM01678	PAX00006366	FL0000370	LH5475	2022-01-29	Delayed	Black Rimowa suitcase	28.9	2015.62	Resolved	33	0	Swissport
CLM01679	PAX00034711	FL0001142	LH7453	2022-03-04	Lost	Black Rimowa suitcase	18.5	EUR 1579.08	Resolved	45	1446.04	Lufthansa LEOS
CLM01680	PAX00004333	FL0003157	LH763	2022-06-08	Damaged	Brown leather bag	14.0	168.9	Resolved	31	0	Fraport Ground Services
CLM01681	PAX00027626	FL0001043	LH3656	2022-01-15	Delayed	Black Rimowa suitcase	12.1	361.47	Pending	34	0	Lufthansa LEOS
CLM01682	PAX00030237	FL0007700	LH5474	22-08-2023	Damaged	Black Rimowa suitcase	29.8	2138.92	Pending	25	1448.88	Fraport Ground Services
CLM01683	PAX00026782	FL0010750	LH4937	2024-07-04	Delayed	Blue Samsonite carry-on	19.5	2237.33	In Progress	41	0	Lufthansa LEOS
CLM01684	PAX00028861	FL0000770	LH4760	2022-04-05	Damaged	Brown leather bag	24.6	1642.33	Denied	16	0	Lufthansa LEOS
CLM01685	PAX00026512	FL0010032	LH9252	2024-06-20	Delayed	Brown leather bag	14.2	1885.41	Resolved	45	0	Fraport Ground Services
CLM01686	PAX00023193	FL0008217	LH4481	2024-01-05	Damaged	Red duffel bag	18.2	2326.66	In Progress	43	1039.38	Fraport Ground Services
CLM01687	PAX00012380	FL0002216	LH2196	2022-06-12	Delayed	Red duffel bag	26.3	479.11	Resolved	5	0	Lufthansa LEOS
CLM01688	PAX00010486	FL0003299	LH7871	2022-11-07	Lost	Blue Samsonite carry-on	23.3	1134.84	In Progress		0	Lufthansa LEOS
CLM01689	PAX00001559	FL0004882	LH5289	2023-01-28	Pilfered	Black Rimowa suitcase	27.5	1120.45	In Progress	43	233.43	Swissport
CLM01690	PAX00028425	FL0007219	LH8750	2023-10-30	Lost	Green hardcase	29.0	1827.71	In Progress		812.09	Fraport Ground Services
CLM01691	PAX00019476	FL0009923	LH6820	2024-03-18	Delayed	Grey Tumi backpack	15.9	1510.68	Pending	7	0	Lufthansa LEOS
CLM01692	PAX00022780	FL0004400	LH4173	2022-12-22	Lost	Blue Samsonite carry-on	31.7	1722.91	In Progress	42	1193.09	Fraport Ground Services
CLM01693	PAX00019037	FL0005896	LH9068	2023-06-08	Delayed	Blue Samsonite carry-on	31.6	1665.01	Resolved	12	0	Lufthansa LEOS
CLM01694	PAX00008574	FL0010033	LH7926	2024-07-11	Lost	Blue Samsonite carry-on	11.6	722.79	Pending	9	1094.9	Swissport
CLM01695	PAX00015212	FL0004092	LH8905	2022-09-29	Lost	Brown leather bag	18.0	1588.71	Pending	24	1058.55	Fraport Ground Services
CLM01696	PAX00026272	FL0009101	LH2379	2024-05-17	Delayed	Black Rimowa suitcase	11.5	582.09	Resolved	30	0	Fraport Ground Services
CLM01697	PAX00016162	FL0008788	LH5134	01-01-2024	Delayed	Black Rimowa suitcase	8.2	998.52	Pending	3	0	Fraport Ground Services
CLM01698	PAX00012376	FL0002216	LH2196	2022-06-25	Delayed	Red duffel bag	8.7	858.43	Resolved	9	0	Swissport
CLM01699	PAX00014563	FL0005360	LH8872	2023-01-20	Delayed	Grey Tumi backpack	17.4	724.97	Resolved	3	0	Swissport
CLM01700	PAX00029690	FL0006881	LH1249	2023-08-11	Lost	Red duffel bag	11.8	EUR 522.38	Resolved	17	0	Lufthansa LEOS
CLM01701	PAX00025429	FL0005467	LH8698	2023-07-07	Delayed	Black Rimowa suitcase	13.7	874.93	Resolved		0	Fraport Ground Services
CLM01702	PAX00010555	FL0007777	LH1592	29-01-2024	Delayed	Green hardcase	20.0	1715.89	Resolved	18	0	Lufthansa LEOS
CLM01703	PAX00000457	FL0006794	LH4689	2023-09-26	Damaged	Green hardcase	19.8	EUR 767.28	Resolved		1060.53	Lufthansa LEOS
CLM01704	PAX00010406	FL0007613	LH3994	27-11-2023	Lost	Black Rimowa suitcase	27.5	1569.83	In Progress	29	319.07	Swissport
CLM01705	PAX00009693	FL0000123	LH2834	2021-11-07	Delayed	Black Rimowa suitcase	18.1	346.03	In Progress	15	0	Lufthansa LEOS
CLM01706	PAX00008474	FL0009192	LH6294	2024-06-01	Damaged	Grey Tumi backpack	12.4	2256.5	Denied	35	1008.69	Swissport
CLM01707	PAX00027423	FL0004090	LH6809	2022-11-11	Delayed	Red duffel bag	10.1	1493.94	Resolved	20	0	Fraport Ground Services
CLM01708	PAX00007418	FL0009968	LH9979	2024-02-28	Damaged	Red duffel bag	28.6	2202.44	Resolved	40	0	Fraport Ground Services
CLM01709	PAX00009544	FL0008864	LH6190	2023-12-22	Delayed	Green hardcase	22.5	1340.43	Pending	10	0	Fraport Ground Services
CLM01710	PAX00043498	FL0005333	LH4996	2022-12-26	Delayed	Blue Samsonite carry-on	25.5	955.33	Pending	27	0	Fraport Ground Services
CLM01711	PAX00017308	FL0005619	LH6329	2023-03-23	Delayed	Red duffel bag	16.3	2239.08	Pending	21	0	Lufthansa LEOS
CLM01712	PAX00010989	FL0006727	LH9847	2023-04-17	Damaged	Brown leather bag	27.9	304.3	In Progress		0	Fraport Ground Services
CLM01713	PAX00005118	FL0010624	LH2364	2024-06-06	Delayed	Red duffel bag	12.1	1125.23	Resolved		0	Fraport Ground Services
CLM01714	PAX00033566	FL0010146	LH6892	2024-04-24	Delayed	Blue Samsonite carry-on	26.6	EUR 1487.13	Resolved	39	0	Lufthansa LEOS
CLM01715	PAX00022777	FL0005580	LH6184	16-02-2023	Delayed	Brown leather bag	19.2	EUR 1400.45	Resolved		0	Swissport
CLM01716	PAX00010496	FL0000435	LH2931	2022-02-06	Delayed	Green hardcase	19.6	1052.87	Resolved	13	0	Fraport Ground Services
CLM01717	PAX00013014	FL0012161	LH9995	2024-10-02	Lost	Brown leather bag	14.3	1338.82	Resolved	42	0	Lufthansa LEOS
CLM01718	PAX00030379	FL0008012	LH3203	2024-02-26	Damaged	Red duffel bag	18.2	1603.93	In Progress	32	0	Fraport Ground Services
CLM01719	PAX00023743	FL0003355	LH2527	2022-10-07	Pilfered	Brown leather bag	21.4	1732.95	Resolved	11	643.05	Lufthansa LEOS
CLM01720	PAX00001716	FL0004155	LH1007	2023-03-12	Delayed	Grey Tumi backpack	8.4	1647.52	Pending		0	Swissport
CLM01721	PAX00032847	FL0009072	LH854	2024-01-08	Delayed	Grey Tumi backpack	22.9	1711.77	Pending	28	0	Lufthansa LEOS
CLM01722	PAX00042814	FL0003454	LH5920	2022-08-29	Delayed	Black Rimowa suitcase	17.8	1123.92	In Progress	40	0	Fraport Ground Services
CLM01723	PAX00016054	FL0000153	LH2594	2021-08-23	Delayed	Grey Tumi backpack	19.0	864.61	Resolved	20	0	Swissport
CLM01724	PAX00008609	FL0006134	LH5374	2023-08-16	Lost	Grey Tumi backpack	19.0	1058.02	Pending	19	1369.07	Fraport Ground Services
CLM01725	PAX00007198	FL0000925	LH4074	2022-04-23	Delayed	Black Rimowa suitcase	8.8	1190.58	Pending	28	0	Fraport Ground Services
CLM01726	PAX00005206	FL0003969	LH3233	2023-01-27	Lost	Green hardcase	19.2	1996.37	Resolved	25	$759.74	Fraport Ground Services
CLM01727	PAX00038719	FL0007982	LH3947	2023-10-16	Delayed	Green hardcase	13.7	301.76	Pending	1	0	Lufthansa LEOS
CLM01728	PAX00039501	FL0005584	LH4134	2023-02-14	Damaged	Blue Samsonite carry-on	23.0	2196.85	In Progress		1171.9	Lufthansa LEOS
CLM01729	PAX00003513	FL0000424	LH6566	2022-02-28	Lost	Black Rimowa suitcase	28.4	392.07	Pending		1160.35	Swissport
CLM01730	PAX00015535	FL0000782	LH226	2022-04-20	Pilfered	Black Rimowa suitcase	18.6	1380.69	Pending	40	0	Lufthansa LEOS
CLM01731	PAX00025712	FL0010796	LH9950	2024-08-27	Lost	Green hardcase	30.2	1659.81	Resolved	14	$933.9	Fraport Ground Services
CLM01732	PAX00018258	FL0003163	LH685	2022-10-31	Lost	Grey Tumi backpack	8.9	513.0	Resolved	10	76.77	Lufthansa LEOS
CLM01733	PAX00030593	FL0006818	LH2876	2023-06-11	Delayed	Blue Samsonite carry-on	20.2	2476.71	Resolved	16	0	Fraport Ground Services
CLM01734	PAX00009245	FL0010749	LH2277	2024-07-27	Damaged	Grey Tumi backpack	14.4	674.0	Resolved		0	Fraport Ground Services
CLM01735	PAX00004165	FL0007529	LH7461	2023-06-30	Damaged	Green hardcase	29.9	1760.69	In Progress	20	1310.6	Swissport
CLM01736	PAX00018110	FL0009613	LH5590	2024-02-10	Delayed	Blue Samsonite carry-on	10.4	1917.69	In Progress		0	Swissport
CLM01737	PAX00007650	FL0006852	LH1222	2023-10-01	Damaged	Green hardcase	8.7	1409.52	In Progress	18	0	Lufthansa LEOS
CLM01738	PAX00023714	FL0009839	LH5073	2024-07-03	Delayed	Grey Tumi backpack	9.7	500.9	In Progress	40	0	Fraport Ground Services
CLM01739	PAX00011406	FL0010971	LH3350	2024-04-19	Delayed	Red duffel bag	18.4	846.09	In Progress	39	0	Fraport Ground Services
