flight_id,flight_number,aircraft_registration,aircraft_type,flight_type,origin,destination,destination_city,destination_country,region,route_category,date,scheduled_time,actual_time,delay_minutes,delay_reason,status,terminal,gate,passengers,load_factor_pct,cargo_kg,distance_km,flight_duration_min,fuel_consumption_kg,flight_revenue_eur
FL0009538,LH6776,D-ABYC,Boeing 747-8,Departure,FRA,DXB,Dubai,UAE,Middle East,Long-haul,2024-06-11,10:40,10:45,5,Late incoming aircraft,Delayed,Terminal 1B,A6,316,86.8,24100.0,4830,358,17798,225546.72
FL0009539,LH8517,D-AICC,Airbus A320-200,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2024-06-12,19:50,19:50,0,,On Time,Terminal 1A,A28,125,74.7,3353.0,450,32,1430,15589.31
FL0009540,LH9440,D-AIEA,Airbus A321neo,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2024-06-12,08:40,08:40,,,On Time,Terminal 1B,C9,181,93.0,3094.0,650,49,1794,32007.47
FL0009541,LH3347,D-AIBA,Airbus A319-100,Departure,FRA,AMS,Amsterdam,Netherlands,Europe,Short-haul,2024-06-12,11:00,11:00,0,,On Time,Terminal 1B,A2,121,88.1,1485.0,365,20,843,23137.63
FL0009542,LH3285,D-AIBA,Airbus A319-100,Arrival,FCO,FRA,Rome,Italy,Europe,Short-haul,2024-06-12,16:50,16:50,0,,Early,Terminal 1B,C27,95,69.4,4707.0,960,73,2918,17847.78
FL0009543,LH6829,D-AIEB,Airbus A321neo,Arrival,MAD,FRA,Madrid,Spain,Europe,Medium-haul,2024-06-12,11:45,11:45,0,,Early,Terminal 1B,A16,142,73.2,3704.0,1450,104,3516 kg,49105.54
FL0009544,LH7303,D-AICC,Airbus A320-200,Departure,FRA,ZRH,Zurich,Switzerland,Europe,Short-haul,2024-06-12,18:55,18:55,0,,On Time,Terminal 1C,B24,136,81.5,850.0,305,12,710,21687.47
FL0009545,LH4498,D-AICB,Airbus A320-200,Arrival,BRU,FRA,Brussels,Belgium,Europe,Short-haul,2024-06-12,08:25,08:25,0,,Early,Terminal 1A,A2,160,95.6,1468.0,320,43,834,30402.67
FL0009546,LH9774,D-AICC,Airbus A320-200,Departure,FRA,WAW,Warsaw,Poland,Europe,Short-haul,2024-06-12,14:30,14:30,0,,On Time,Terminal 1C,B27,127,75.8,888.0,890,63,2778,25319.03
FL0009547,LH2494,D-AIEB,Airbus A321neo,Departure,FRA,IST,Istanbul,Turkey,Europe,Medium-haul,2024-06-12,08:40,08:10,30,Security check,Delayed,Terminal 1A,B28,153,78.6,2945.0,1860,137,5465,30483.89
FL0009548,LH8868,D-AIBA,Airbus A319-100,Departure,FRA,MUC,Munich,Germany,Europe,Short-haul,2024-06-12,20:30,20:30,,,On Time,Terminal 1B,A11,110,80.3,3174.0,300,16,628,9366.85
FL0009549,LH5218,D-AIBB,Airbus A319-100,Departure,FRA,DUS,Dusseldorf,Germany,Europe,Short-haul,2024-06-12,07:10,07:10,0,,Early,Terminal 1A,B10,123,89.6,2629.0,225,20,511,20259.27
FL0009550,LH8215,D-AIXA,Airbus A350-900,Arrival,JFK,FRA,New York,United States,North America,Long-haul,2024-06-12,22:10,22:10,0,,On Time,Terminal 1C,C1,231,85.1,22084.0,6200,461,26121,199506.48
FL0009551,LH9342,D-ABYA,Boeing 747-8,Arrival,ORD,FRA,Chicago,United States,North America,Long-haul,2024-06-12,09:45,09:45,0,,On Time,Terminal 1C,B28,328 pax,90.3,20253.0,6970,493,27664,312182.24
FL0009552,LH717,D-AIXD,Airbus A350-900,Departure,FRA,SIN,Singapore,Singapore,Asia,Long-haul,2024-06-12,14:30,14:30,0,,On Time,Terminal 1B,A19,202,74.4,16630.0,10300,758,34111,218541.64
FL0009553,LH2883,D-AIKC,Airbus A330-300,Arrival,DEL,FRA,Delhi,India,Asia,Long-haul,2024-06-12,21:40,21:40,0,,On Time,Terminal 1B,C14,192,81.8,16121.0,5850,439,25634,167760.69
FL0009554,LH2490,D-AIHB,Airbus A340-600,Departure,FRA,DXB,Dubai,UAE,Middle East,Long-haul,2024-06-12,13:15,14:15,60,Technical issue,Delayed,Terminal 1B,A3,284,95.8,2159.0,4830,341,18374,119790.43
FL0009555,LH8658,D-AIBB,Airbus A319-100,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2024-06-13,11:25,11:25,0,,Early,Terminal 1C,A5,125,90.7,3035.0,450,51,1140,16211.23
FL0009556,LH3678,D-AIDB,Airbus A321-200,Arrival,CDG,FRA,Paris,France,Europe,Short-haul,2024-06-13,20:00,20:00,0,,Early,Terminal 1B,A18,149,78.5,1249.0,450,22,918,15909.26
FL0009557,LH6246,D-AIBB,Airbus A319-100,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2024-06-13,15:00,15:00,0,,On Time,Terminal 1A,C25,113,82.2,1965.0,650,43,1418,11192.53
FL0009558,LH8117,D-AIDB,Airbus A321-200,Arrival,AMS,FRA,Amsterdam,Netherlands,Europe,Short-haul,2024-06-13,14:15,14:35,20,Weather conditions,Delayed,Terminal 1B,C8,160,84.4,1087.0,365,31,802,31409.97
FL0009559,LH4537,D-AIBB,Airbus A319-100,Departure,FRA,FCO,Rome,Italy,Europe,Short-haul,2024-06-13,19:50,19:00,10,Medical emergency,Delayed,Terminal 1B,A4,112,81.8,2183.0,960,71,2601,
FL0009560,LH8670,D-AIEA,Airbus A321neo,Departure,FRA,MAD,Madrid,Spain,Europe,Medium-haul,2024-06-13,22:20,22:20,0,,Early,Terminal 1C,B27,145,74.4,3347.0,1450,117,3675,23259.58
FL0009561,LH2851,D-AIBB,Airbus A319-100,Arrival,BCN,FRA,Barcelona,Spain,Europe,Medium-haul,2024-06-13,18:35,18:05,30,Medical emergency,Delayed,Terminal 1C,B11,120,87.0,1882.0,1090,90,2427 kg,17113.82
FL0009562,LH1677,D-AICC,Airbus A320-200,Departure,FRA,ZRH,Zurich,Switzerland,Europe,Short-haul,2024-06-13,14:50,14:50,0,,On Time,Terminal 1C,B3,134,80.1,4485.0,305,15,671,26559.22
FL0009563,LH7882,D-AIEA,Airbus A321neo,Arrival,LIS,FRA,Lisbon,Portugal,Europe,Medium-haul,2024-06-13,08:10,08:10,0,,On Time,Terminal 1B,B7,179,92.0,4872.0,1880,130,5019,31353.8
FL0009564,LH217,D-AIBA,Airbus A319-100,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2024-06-13,15:00,15:00,0,,On Time,Terminal 1A,B11,112,81.9,1823.0,300,21,741,21684.97
FL0009565,LH505,D-ABYC,Boeing 747-8,Arrival,JFK,FRA,New York,United States,North America,Long-haul,2024-06-13,08:35,08:35,0,,On Time,Terminal 1B,C21,318,87.4,15097.0,6200,455,15559,135627.98
FL0009566,LH206,D-ABYB,Boeing 747-8,Arrival,NRT,FRA,Tokyo,Japan,Asia,Long-haul,2024-06-13,09:20,09:20,0,,On Time,Terminal 1B,C1,318,87.6,15776.0,9350,689,27865,319982.07
FL0009567,LH7640,D-AIXD,Airbus A350-900,Arrival,DEL,FRA,Delhi,India,Asia,Long-haul,2024-06-13,10:15,10:15,0,,On Time,Terminal 1A,B23,249,91.6,4939.0,5850,432,25113,227811.34
FL0009568,LH1752,D-AIDA,Airbus A321-200,Arrival,CDG,FRA,Paris,France,Europe,Short-haul,14/06/2024,07:10,07:10,0,,On Time,Terminal 1B,A11,142,74.8,2369.0,450,52,959,28026.93
FL0009569,LH9675,D-AICA,Airbus A320-200,Departure,FRA,LHR,London,United Kingdom,Europe,Short-haul,2024-06-14,22:45,22:05,20,Baggage loading,Delayed,Terminal 1A,B28,141,84.4,4995.0,650,39,1937,30683.36
FL0009570,LH4405,D-AINB,Airbus A320neo,Arrival,AMS,FRA,Amsterdam,Netherlands,Europe,Short-haul,2024-06-14,22:55,22:55,0,,On Time,Terminal 1B,A24,158,87.8,433.0,365,41,951,37490.32
FL0009571,LH7403,D-AIDA,Airbus A321-200,Departure,FRA,MXP,Milan,Italy,Europe,Short-haul,2024-06-14,18:30,18:30,0,,On Time,Terminal 1B,C24,166,87.6,2700.0,515,46,1469,28554.64
FL0009572,LH5690,D-AIDB,Airbus A321-200,Arrival,MAD,FRA,Madrid,Spain,Europe,Medium-haul,2024-06-14,13:50,13:50,0,,On Time,Terminal 1C,C11,182,95.9,1011.0,1450,121,3675,36140.6
FL0009573,LH5193,D-AINB,Airbus A320neo,Arrival,ZRH,FRA,Zurich,Switzerland,Europe,Short-haul,2024-06-14,07:55,07:05,10,Runway maintenance,Delayed,Terminal 1C,B15,154,85.9,4387.0,305,16,966,18317.55
FL0009574,LH8320,D-AICA,Airbus A320-200,Arrival,BRU,FRA,Brussels,Belgium,Europe,Short-haul,2024-06-14,18:05,18:05,0,,On Time,Terminal 1A,A21,127,76.1,4031.0,320,33,866,28467.44
FL0009575,LH4453,D-AICB,Airbus A320-200,Arrival,WAW,FRA,Warsaw,Poland,Europe,Short-haul,2024-06-14,06:00,06:00,0,,On Time,Terminal 1A,B28,141,84.3,2272.0,890,56,2192,33177.44
FL0009576,LH8819,D-AICC,Airbus A320-200,Arrival,ATH,FRA,Athens,Greece,Europe,Medium-haul,2024-06-14,16:00,16:00,0,,On Time,Terminal 1C,A11,126,75.2,2746.0,1810,146,5773,22882.03
FL0009577,LH1639,D-AIDB,Airbus A321-200,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2024-06-14,13:35,13:35,0,,On Time,Terminal 1C,B29,182,95.9,3322.0,300,36,759,18818.66
FL0009578,LH9812,D-AIXC,Airbus A350-900,Arrival,JFK,FRA,New York,United States,North America,Long-haul,2024-06-14,09:00,09:00,0,,On Time,Terminal 1A,B10,190,69.9,14843.0,6200,461,25929,223359.48
FL0009579,LH6122,D-AIKC,Airbus A330-300,Departure,FRA,ORD,Chicago,United States,North America,Long-haul,2024-06-14,20:05,20:05,0,,Early,Terminal 1C,A18,211,90.1,23396.0,6970,506,18800,197498.68
FL0009580,LH5718,D-AIKC,Airbus A330-300,Arrival,BKK,FRA,Bangkok,Thailand,Asia,Long-haul,2024-06-14,21:30,21:30,0,,On Time,Terminal 1B,A2,183,77.9,1379.0,8950,660,30899,94533.48
FL0009581,LH9910,D-AIEB,Airbus A321neo,Arrival,CDG,FRA,Paris,France,Europe,Short-haul,2024-06-15,17:50,17:55,5,Technical issue,Delayed,Terminal 1C,A13,143,73.5,3879.0,450,36,1415,21263.84
FL0009582,LH3033,D-AICA,Airbus A320-200,Departure,FRA,LHR,London,United Kingdom,Europe,Short-haul,2024-06-15,18:35,18:35,0,,On Time,Terminal 1A,B3,137,81.6,1687.0,650,63,1450,27481.22
FL0009583,LH7487,D-AICB,Airbus A320-200,Departure,FRA,AMS,Amsterdam,Netherlands,Europe,Short-haul,2024-06-15,08:45,08:45,0,,Early,Terminal 1C,B5,146,87.5,3592.0,365,46,1165,21922.44
FL0009584,LH9478,D-AIEB,Airbus A321neo,Arrival,FCO,FRA,Rome,Italy,Europe,Short-haul,2024-06-15,09:50,09:50,0,,On Time,Terminal 1C,C25,163 pax,83.9,4535.0,960,84,2582,32858.51
FL0009585,LH8213,D-AIBA,Airbus A319-100,Departure,FRA,MXP,Milan,Italy,Europe,Short-haul,2024-06-15,20:25,20:25,0,,Early,Terminal 1A,A4,95,69.5,4972.0,515,46,1243 kg,14241.65
FL0009586,LH9381,D-AIDB,Airbus A321-200,Departure,FRA,BCN,Barcelona,Spain,Europe,Medium-haul,2024-06-15,06:00,06:00,0,,On Time,Terminal 1B,B8,158,83.4,1367.0,1090,77,3484,25679.17
FL0009587,LH7567,D-AIEB,Airbus A321neo,Departure,FRA,ZRH,Zurich,Switzerland,Europe,Short-haul,2024-06-15,20:00,20:00,0,,On Time,Terminal 1A,C20,164,84.6,4094.0,305,31,683,28188.59
FL0009588,LH5278,D-AIBA,Airbus A319-100,Departure,FRA,WAW,Warsaw,Poland,Europe,Short-haul,2024-06-15,10:05,10:05,0,,On Time,Terminal 1C,A22,111,81.0,3305.0,890,58,2617,13584.78
FL0009589,LH2558,D-AIDB,Airbus A321-200,Arrival,ATH,FRA,Athens,Greece,Europe,Medium-haul,2024-06-15,10:55,10:05,10,Strike action,Delayed,Terminal 1A,A13,178,93.8,4636.0,1810,140,5594,22859.33
FL0009590,LH357,D-AICA,Airbus A320-200,Departure,FRA,LIS,Lisbon,Portugal,Europe,Medium-haul,2024-06-15,07:05,07:05,0,,On Time,Terminal 1B,B19,148,88.3,,1880,145,5983,36134.41
FL0009591,LH4965,D-AIDA,Airbus A321-200,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2024-06-15,16:15,16:15,0,,Early,Terminal 1A,C24,168,88.9,3090.0,300,35,944,27556.54
FL0009592,LH9696,D-ABYA,Boeing 747-8,Arrival,ORD,FRA,Chicago,United States,North America,Long-haul,2024-06-15,21:05,21:05,0,,On Time,Terminal 1C,B25,284,78.2,7860.0,6970,509,26338,153079.04
FL0009593,LH7505,D-ABYD,Boeing 747-8,Arrival,YYZ,FRA,Toronto,Canada,North America,Long-haul,2024-06-15,20:10,20:15,5,De-icing,Delayed,Terminal 1B,C21,265,72.9,22979.0,6350,475,20245,263252.8
FL0009594,LH6772,D-AIHB,Airbus A340-600,Arrival,NRT,FRA,Tokyo,Japan,Asia,Long-haul,2024-06-15,10:20,10:40,20,Strike action,Delayed,Terminal 1B,A11,221,74.7,19688.0,9350,669,32425 kg,177290.74
FL0009595,LH8796,D-AIXD,Airbus A350-900,Departure,FRA,GRU,Sao Paulo,Brazil,South America,Long-haul,2024-06-15,09:55,09:55,0,,On Time,Terminal 1A,A26,228,83.8,11994.0,9850,708,25275,155639.42
FL0009596,LH8716,D-AIXD,Airbus A350-900,Departure,FRA,JNB,Johannesburg,South Africa,Africa,Long-haul,2024-06-15,10:30,10:35,5,Passenger boarding,Delayed,Terminal 1A,B29,235,86.4,7802.0,8650,633,35742,171917.16
FL0009597,LH7265,D-AICB,Airbus A320-200,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2024-06-16,16:45,16:45,0,,On Time,Terminal 1A,C1,145,86.6,1211.0,450,25,1161,21360.51
FL0009598,LH6609,D-AINB,Airbus A320neo,Departure,FRA,LHR,London,United Kingdom,Europe,Short-haul,2024-06-16,10:35,10:35,0,,On Time,Terminal 1A,C22,147,81.8,1508.0,650,60,1827,29487.66
FL0009599,LH4039,D-AINB,Airbus A320neo,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2024-06-16,21:30,21:30,0,,On Time,Terminal 1A,B2,155,86.1,1121.0,650,57,2009,35560.07
FL0009600,LH6211,D-AINB,Airbus A320neo,Arrival,AMS,FRA,Amsterdam,Netherlands,Europe,Short-haul,16/06/2024,13:30,13:30,0,,Early,Terminal 1C,B2,168,93.8,985.0,365,27,1096,29582.86
FL0009601,LH9395,D-AIDB,Airbus A321-200,Arrival,FCO,FRA,Rome,Italy,Europe,Short-haul,2024-06-16,16:40,16:40,,,Early,Terminal 1C,C25,147,77.6,4619.0,960,79,2222,34666.32
FL0009602,LH6253,D-AIDB,Airbus A321-200,Departure,FRA,BCN,Barcelona,Spain,Europe,Medium-haul,16/06/2024,12:50,12:10,20,Technical issue,Delayed,Terminal 1B,C16,148,78.3,3333.0,1090,74,3342,39366.26
FL0009603,LH3737,D-AINA,Airbus A320neo,Arrival,ZRH,FRA,Zurich,Switzerland,Europe,Short-haul,2024-06-16,06:30,07:30,60,Late incoming aircraft,Delayed,Terminal 1A,A2,125,69.4,4674.0,305,17,798,12202.11
FL0009604,LH9389,D-AICA,Airbus A320-200,Arrival,BRU,FRA,Brussels,Belgium,Europe,Short-haul,2024-06-16,14:30,14:30,0,,On Time,Terminal 1C,C6,116,69.6,1406.0,320,20,913,14390.14
FL0009605,LH5088,D-AIDB,Airbus A321-200,Departure,FRA,CPH,Copenhagen,Denmark,Europe,Short-haul,2024-06-16,08:50,08:55,5,Strike action,Delayed,Terminal 1A,C30,173,91.4,1793.0,680,43,1742 kg,42537.6
FL0009606,LH1727,D-AIDA,Airbus A321-200,Departure,FRA,MUC,Munich,Germany,Europe,Short-haul,2024-06-16,20:05,20:05,0,,On Time,Terminal 1B,A14,165,87.2,3867.0,300,19,736,21863.98
FL0009607,LH911,D-AIKA,Airbus A330-300,Departure,FRA,JFK,New York,United States,North America,Long-haul,2024-06-16,14:05,14:05,0,,On Time,Terminal 1A,A14,175,74.7,14900.0,6200,453,24240,83401.03
FL0009608,LH7803,D-ABYD,Boeing 747-8,Departure,FRA,SIN,Singapore,Singapore,Asia,Long-haul,2024-06-16,09:25,09:25,0,,Early,Terminal 1A,C18,338,93.1,737.0,10300,744,41972,241959.19
FL0009609,LH2616,D-AICB,Airbus A320-200,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2024-06-17,09:20,09:20,0,,Early,Terminal 1A,A19,159,95.0,3645.0,450,45,1426,22356.07
FL0009610,LH507,D-AIDA,Airbus A321-200,Departure,FRA,LHR,London,United Kingdom,Europe,Short-haul,2024-06-17,13:55,13:55,0,,On Time,Terminal 1B,B25,132,69.9,3052.0,650,56,1366,28589.81
FL0009611,LH5652,D-AIEB,Airbus A321neo,Departure,FRA,AMS,Amsterdam,Netherlands,Europe,Short-haul,2024-06-17,16:15,16:30,15,De-icing,Delayed,Terminal 1C,C20,164,84.6,1336.0,365,31,1014,25760.85
FL0009612,LH4787,D-AICB,Airbus A320-200,Departure,FRA,MAD,Madrid,Spain,Europe,Medium-haul,2024-06-17,20:05,20:05,0,,On Time,Terminal 1A,A9,114,68.0,3457.0,1450,121,4440,
FL0009613,LH5590,D-AIEA,Airbus A321neo,Arrival,BCN,FRA,Barcelona,Spain,Europe,Medium-haul,2024-06-17,09:55,09:55,0,,On Time,Terminal 1B,C21,179,92.0,4957.0,1090,83,2633,37879.05
FL0009614,LH873,D-AICC,Airbus A320-200,Arrival,ZRH,FRA,Zurich,Switzerland,Europe,Short-haul,2024-06-17,14:15,14:15,0,,On Time,Terminal 1C,C1,123,73.4,2937.0,305,28,885,12586.64
FL0009615,LH3630,D-AIBB,Airbus A319-100,Arrival,BRU,FRA,Brussels,Belgium,Europe,Short-haul,2024-06-17,07:30,07:35,5,Medical emergency,Delayed,Terminal 1A,C6,97,70.7,4830.0,320,22,759,17391.47
FL0009616,LH401,D-AIDA,Airbus A321-200,Departure,FRA,MUC,Munich,Germany,Europe,Short-haul,2024-06-17,14:05,14:05,0,,On Time,Terminal 1B,C14,170,89.6,2494.0,300,38,866,32957.17
FL0009617,LH5421,D-AIKC,Airbus A330-300,Departure,FRA,JFK,New York,United States,North America,Long-haul,2024-06-17,13:25,13:25,0,,On Time,Terminal 1B,C5,222,94.5,3793.0,6200,458,23731,250726.7
FL0009618,LH9300,D-AIXB,Airbus A350-900,Arrival,YYZ,FRA,Toronto,Canada,North America,Long-haul,2024-06-17,10:25,10:25,0,,On Time,Terminal 1B,C7,236,87.0,22923.0,6350,475,25813,270676.82
FL0009619,LH8254,D-AIKB,Airbus A330-300,Arrival,DEL,FRA,Delhi,India,Asia,Long-haul,2024-06-17,08:30,08:30,0,,On Time,Terminal 1B,A16,197,83.9,7321.0,5850,414,19263,187871.57
FL0009620,LH2966,D-AIBB,Airbus A319-100,Departure,FRA,CDG,Paris,France,Europe,Short-haul,2024-06-18,21:30,21:30,0,,On Time,Terminal 1A,B22,113,82.4,4260.0,450,45,926,27489.33
FL0009621,LH164,D-AIEB,Airbus A321neo,Departure,FRA,LHR,London,United Kingdom,Europe,Short-haul,2024-06-18,17:55,17:55,0,,On Time,Terminal 1A,C11,168,86.2,2013.0,650,62,1598,19304.25
FL0009622,LH7680,D-AIDA,Airbus A321-200,Departure,FRA,AMS,Amsterdam,Netherlands,Europe,Short-haul,2024-06-18,18:30,18:30,0,,On Time,Terminal 1C,C22,165,87.2,841.0,365,37,924,15553.48
FL0009623,LH5664,D-AICC,Airbus A320-200,Departure,FRA,FCO,Rome,Italy,Europe,Short-haul,2024-06-18,15:20,15:20,0,,On Time,Terminal 1A,C25,135,80.6,3071.0,960,88,2730,19255.69
FL0009624,LH1850,D-AINA,Airbus A320neo,Arrival,ZRH,FRA,Zurich,Switzerland,Europe,Short-haul,2024-06-18,08:55,08:40,45,Crew availability,Delayed,Terminal 1A,C25,143,79.5,,305,32,660,31495.56
FL0009625,LH172,D-AICA,Airbus A320-200,Arrival,CPH,FRA,Copenhagen,Denmark,Europe,Short-haul,2024-06-18,06:40,06:40,0,,On Time,Terminal 1A,A6,136,81.1,4709.0,680,51,1410,
FL0009626,LH2809,D-AICB,Airbus A320-200,Arrival,WAW,FRA,Warsaw,Poland,Europe,Short-haul,2024-06-18,21:35,21:40,5,Medical emergency,Delayed,Terminal 1C,A15,116,69.3,464.0,890,74,2217,14277.06
FL0009627,LH883,D-AICB,Airbus A320-200,Departure,FRA,IST,Istanbul,Turkey,Europe,Medium-haul,2024-06-18,18:20,18:20,0,,On Time,Terminal 1A,B12,159,95.2,3892.0,1860,137,5254,25265.1
FL0009628,LH812,D-AIDA,Airbus A321-200,Departure,FRA,LIS,Lisbon,Portugal,Europe,Medium-haul,2024-06-18,18:30,18:30,0,,Early,Terminal 1B,B19,161,85.0,4360.0,1880,133,4399,26208.59
FL0009629,LH9533,D-AICC,Airbus A320-200,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2024-06-18,06:20,06:20,0,,On Time,Terminal 1A,B26,128,76.6,4354.0,300,14,666,18712.36
FL0009630,LH9355,D-AIXC,Airbus A350-900,Arrival,JFK,FRA,New York,United States,North America,Long-haul,2024-06-18,20:40,20:40,0,,On Time,Terminal 1C,C9,219,80.5,6792.0,6200,457,22270 kg,105267.03
FL0009631,LH9496,D-AIXD,Airbus A350-900,Departure,FRA,IAD,Washington,United States,North America,Long-haul,2024-06-18,22:45,22:45,0,,On Time,Terminal 1B,A27,205,75.4,17664.0,6350,466,19306,120661.19
FL0009632,LH5553,D-AIXB,Airbus A350-900,Arrival,DXB,FRA,Dubai,UAE,Middle East,Long-haul,2024-06-18,08:20,08:20,0,,On Time,Terminal 1A,C16,188,69.3,14691.0,4830,366,13294,103141.85
FL0009633,LH6645,D-AIDB,Airbus A321-200,Arrival,CDG,FRA,Paris,France,Europe,Short-haul,2024-06-19,11:45,11:45,0,,On Time,Terminal 1B,A1,132,69.7,1315.0,450,22,1271,29593.79
FL0009634,LH4430,D-AICB,Airbus A320-200,Departure,FRA,LHR,London,United Kingdom,Europe,Short-haul,2024-06-19,15:30,15:30,0,,Early,Terminal 1C,B15,137,81.6,1546.0,650,48,1323,23430.25
FL0009635,LH252,D-AICC,Airbus A320-200,Departure,FRA,AMS,Amsterdam,Netherlands,Europe,Short-haul,2024-06-19,15:35,15:35,0,,On Time,Terminal 1B,C25,156,93.1,2538.0,365,28,967,24911.78
FL0009636,LH6879,D-AICB,Airbus A320-200,Arrival,MAD,FRA,Madrid,Spain,Europe,Medium-haul,2024-06-19,17:50,17:50,0,,On Time,Terminal 1B,A14,160,95.5,306.0,1450,119,4511 kg,19543.3
FL0009637,LH6030,D-AICC,Airbus A320-200,Arrival,BCN,FRA,Barcelona,Spain,Europe,Medium-haul,2024-06-19,14:15,14:15,0,,Early,Terminal 1A,C2,124,74.3,1068.0,1090,68,3120,42967.79
FL0009638,LH4962,D-AIBB,Airbus A319-100,Arrival,VIE,FRA,Vienna,Austria,Europe,Short-haul,2024-06-19,22:15,22:15,0,,On Time,Terminal 1B,C16,126,91.7,1305.0,600,52,1274,29751.23
FL0009639,LH322,D-AIEB,Airbus A321neo,Departure,FRA,ZRH,Zurich,Switzerland,Europe,Short-haul,2024-06-19,11:50,11:50,0,,On Time,Terminal 1C,B8,136,69.8,3444.0,305,34,723,17975.3
FL0009640,LH4373,D-AICB,Airbus A320-200,Departure,FRA,IST,Istanbul,Turkey,Europe,Medium-haul,2024-06-19,17:10,17:10,0,,On Time,Terminal 1B,A2,115,69.0,257.0,1860,148,3986,37885.03
FL0009641,LH8575,D-AINA,Airbus A320neo,Departure,FRA,ATH,Athens,Greece,Europe,Medium-haul,2024-06-19,09:55,09:55,0,,On Time,Terminal 1B,C18,137,76.5,2600.0,1810,137,5248,36363.79
FL0009642,LH6209,D-AIDA,Airbus A321-200,Departure,FRA,ARN,Stockholm,Sweden,Europe,Medium-haul,2024-06-19,08:25,08:35,10,Late incoming aircraft,Delayed,Terminal 1B,C26,145,76.4,2461.0,1240,92,3064,21147.62
FL0009643,LH1777,D-AINA,Airbus A320neo,Arrival,MUC,FRA,Munich,Germany,Europe,Short-haul,2024-06-19,07:10,09:10,120,Crew availability,Delayed,Terminal 1A,A2,133,74.3,2868.0,300,31,841 kg,22031.03
FL0009644,LH2025,D-ABYB,Boeing 747-8,Departure,FRA,JFK,New York,United States,North America,Long-haul,2024-06-19,09:00,09:05,5,De-icing,Delayed,Terminal 1A,C21,315,86.8,11541.0,6200,449,24587,334387.43
FL0009645,LH825,D-AIXA,Airbus A350-900,Arrival,IAD,FRA,Washington,United States,North America,Long-haul,19/06/2024,14:30,14:30,0,,Early,Terminal 1A,A6,193,71.1,22566.0,6350,461,26472,139784.76
FL0009646,LH3552,D-AIHA,Airbus A340-600,Arrival,BKK,FRA,Bangkok,Thailand,Asia,Long-haul,2024-06-19,20:45,20:45,0,,On Time,Terminal 1B,A16,257,86.8,19204.0,8950,660,23751 kg,233824.46
FL0009647,LH7122,D-AIKC,Airbus A330-300,Arrival,DXB,FRA,Dubai,UAE,Middle East,Long-haul,2024-06-19,10:20,10:20,0,,Early,Terminal 1C,B6,162,69.2,7582.0,4830,346,13612,192865.87
FL0009648,LH6285,D-AINB,Airbus A320neo,Arrival,CDG,FRA,Paris,France,Europe,Short-haul,2024-06-20,06:10,06:10,0,,Early,Terminal 1B,A17,146,81.3,3855.0,450,28,1290,27168.55
FL0009649,LH4717,D-AIDB,Airbus A321-200,Arrival,LHR,FRA,London,United Kingdom,Europe,Short-haul,2024-06-20,09:05,09:05,0,,Early,Terminal 1C,A3,132,69.8,1331.0,650,58,1491,32565.17
FL0009650,LH9618,D-AIEB,Airbus A321neo,Departure,FRA,AMS,Amsterdam,Netherlands,Europe,Short-haul,2024-06-20,20:10,20:10,0,,On Time,Terminal 1C,B5,135,69.5,3547.0,365,33,904,26252.29
FL0009651,LH1449,D-AICC,Airbus A320-200,Arrival,FCO,FRA,Rome,Italy,Europe,Short-haul,2024-06-20,17:55,17:55,0,,Early,Terminal 1A,B11,147,87.5,4133.0,960,79,3066,14201.45
FL0009652,LH6478,D-AICB,Airbus A320-200,Departure,FRA,MAD,Madrid,Spain,Europe,Medium-haul,2024-06-20,19:50,19:00,10,Air traffic control,Delayed,Terminal 1B,B17,142 pax,85.1,384.0,1450,103,4592,17638.33
FL0009653,LH7958,D-AICB,Airbus A320-200,Departure,FRA,BCN,Barcelona,Spain,Europe,Medium-haul,2024-06-20,19:45,19:45,0,,On Time,Terminal 1C,B3,159,95.1,840.0,1090,78,2402,51712.6
FL0009654,LH7091,D-AINA,Airbus A320neo,Arrival,ZRH,FRA,Zurich,Switzerland,Europe,Short-haul,2024-06-20,15:25,15:25,0,,On Time,Terminal 1B,C23,150,83.6,3554.0,305,26,716,30389.6
FL0009655,LH9372,D-AINB,Airbus A320neo,Arrival,BRU,FRA,Brussels,Belgium,Europe,Short-haul,2024-06-20,08:00,08:00,0,,Early,Terminal 1A,C19,146,81.4,2830.0,320,19,924,19200.49
FL0009656,LH3078,D-AIEB,Airbus A321neo,Departure,FRA,WAW,Warsaw,Poland,Europe,Short-haul,2024-06-20,06:40,06:40,0,,On Time,Terminal 1B,B12,141,72.4,3234.0,890,57,2086,21922.21
