incident_id,flight_id,flight_number,aircraft_registration,date,route,route_category,delay_minutes,delay_reason,severity,compensation_eligible,passengers_affected,rebooking_required,hotel_provided,meal_voucher_provided,estimated_cost_eur,reported_by,resolution_time_min
INC002404,FL0009864,LH4485,D-AICC,2024-07-04,LHR-FRA,Short-haul,60,Security check,Major,No,143,No,No,No,9175.45,Ground Handling,75
INC002405,FL0009865,LH4415,D-AIDA,2024-07-04,FRA-MAD,Medium-haul,5,Weather conditions,Minor,No,174,No,No,No,755.95,Ground Handling,28
INC002406,FL0009868,LH9073,D-AINA,2024-07-04,FRA-ARN,Medium-haul,15,Crew availability,Minor,No,168,No,No,No,2503.72,ATC,68
INC002407,FL0009873,LH8935,D-AIXA,2024-07-04,FRA-SIN,Long-haul,20,Baggage loading,Minor,No,255,No,No,No,3161.44,Passenger Services,49
INC002408,FL0009876,LH4718,D-AIBA,2024-07-05,FRA-CDG,Short-haul,5,Medical emergency,Minor,No,111,No,No,No,769.49,Flight Crew,39
INC002409,FL0009879,LH9237,D-AIEA,2024-07-05,AMS-FRA,Short-haul,5,Fuel issue,Minor,No,186,No,No,No,681.22,Ground Handling,24
INC002410,FL0009880,LH5141,D-AINA,2024-07-05,FCO-FRA,Short-haul,15,Technical issue,Minor,No,167,No,No,No,2846.76,Passenger Services,49
INC002411,FL0009882,LH7765,D-AIBA,05/07/2024,FRA-VIE,Short-haul,10,Passenger boarding,Minor,No,125,No,No,No,1304.21,Ground Handling,36
INC002412,FL0009892,LH3195,D-ABYA,2024-07-05,FRA-PVG,Long-haul,5,Security check,Minor,No,315,No,No,No,959.13,Passenger Services,22
INC002413,FL0009893,LH5553,D-AIKB,05/07/2024,FRA-JNB,Long-haul,5,Fuel issue,Minor,No,182,No,No,No,309.75,Passenger Services,56
INC002414,FL0009895,LH5137,D-AIBA,2024-07-06,FRA-LHR,Short-haul,10,Airport congestion,Minor,No,130,No,No,No,1228.75,Operations Center,39
INC002415,FL0009896,LH7966,D-AICA,2024-07-06,LHR-FRA,Short-haul,5,Bird strike,Minor,No,134,No,No,No,713.38,ATC,32
INC002416,FL0009898,LH489,D-AIEB,2024-07-06,FRA-FCO,Short-haul,20,Fuel issue,Minor,No,159,No,No,No,3684.6,Passenger Services,63
INC002417,FL0009906,LH2792,D-AICA,2024-07-06,MUC-FRA,Short-haul,15,Security check,Minor,No,125,No,No,No,1039.42,ATC,42
INC002418,FL0009911,LH4754,D-AIEB,2024-07-07,FRA-AMS,Short-haul,20,Connecting passengers,Minor,No,148,No,No,No,1224.42,Flight Crew,59
INC002419,FL0009914,LH6986,D-AICB,2024-07-07,BCN-FRA,Medium-haul,20,Late incoming aircraft,Minor,No,140 passengers,No,No,No,2903.6,ATC,66
INC002420,FL0009917,LH7759,D-AICA,2024-07-07,WAW-FRA,Short-haul,20,Technical issue,Minor,No,125,No,No,No,3619.96,Passenger Services,67
INC002421,FL0009919,LH706,D-AIEB,2024-07-07,FRA-MUC,Short-haul,15,Passenger boarding,Minor,No,153,No,No,No,1981.44,Flight Crew,60
INC002422,FL0009921,LH3947,D-ABYD,2024-07-07,IAD-FRA,Long-haul,15,Late incoming aircraft,Minor,No,325,No,No,No,1588.44,Flight Crew,27
INC002423,FL0009930,LH1293,D-AICB,2024-07-08,MAD-FRA,Medium-haul,10,Security check,Minor,No,116,No,No,No,891.49,Flight Crew,30
INC002424,FL0009931,LH9828,D-AICB,2024-07-08,BCN-FRA,Medium-haul,15,Air traffic control,Minor,No,126,No,No,No,1426.62,Flight Crew,28
INC002425,FL0009932,LH9792,D-AIEA,2024-07-08,ZRH-FRA,Short-haul,5,Connecting passengers,Minor,No,181,No,No,No,684.0,Passenger Services,29
INC002426,FL0009940,LH3277,D-AIHB,2024-07-08,FRA-ORD,Long-haul,5,Fuel issue,Minor,No,210,No,No,No,336.77,Operations Center,54
INC002427,FL0009947,LH2957,D-AIEB,2024-07-09,VIE-FRA,Short-haul,10,Passenger boarding,Minor,No,162,No,No,No,1124.5,Passenger Services,61
INC002428,FL0009961,LH1221,D-AIDA,2024-07-10,ZRH-FRA,Short-haul,30,Late incoming aircraft,Moderate,No,161,No,No,No,3336.52,Ground Handling,54
INC002429,FL0009963,LH5470,D-AICC,2024-07-10,LIS-FRA,Medium-haul,5,Technical issue,Minor,No,123,No,No,No,702.73,Flight Crew,27
INC002430,FL0009964,LH8571,D-AIEA,2024-07-10,FRA-ARN,Medium-haul,15,Medical emergency,Minor,No,177,No,No,No,1445.31,Ground Handling,58
INC002431,FL0009965,LH8582,D-AIEB,2024-07-10,FRA-MUC,Short-haul,5,Runway maintenance,Minor,No,184,No,No,No,482.98,Operations Center,51
INC002432,FL0009968,LH9979,D-AIXD,2024-07-10,ORD-FRA,Long-haul,45,Passenger boarding,Moderate,No,186,No,No,No,2698.38,Passenger Services,104
INC002433,FL0009969,LH9148,D-AIXA,2024-07-10,IAD-FRA,Long-haul,30,Security check,Moderate,No,221,No,No,No,5990.38,Flight Crew,82
INC002434,FL0009972,LH8514,D-AIKA,2024-07-10,FRA-SIN,Long-haul,20,Air traffic control,Minor,No,220,No,No,No,2754.58,Ground Handling,71
INC002435,FL0009973,LH9917,D-AIXB,2024-07-10,PVG-FRA,Long-haul,20,Bird strike,Minor,No,225,No,No,No,3289.24,Flight Crew,31
INC002436,FL0009980,LH8956,D-AINB,2024-07-11,FRA-MAD,Medium-haul,15,Technical issue,Minor,No,135,No,No,No,2651.95,ATC,26
INC002437,FL0009981,LH5727,D-AIDA,2024-07-11,FRA-VIE,Short-haul,10,Strike action,Minor,No,172,No,No,No,1773.03,Passenger Services,40
INC002438,FL0009983,LH4848,D-AIBA,2024-07-11,CPH-FRA,Short-haul,5,De-icing,Minor,No,112,No,No,No,251.42,Ground Handling,21
INC002439,FL0009988,LH9361,D-AIKA,2024-07-11,FRA-ORD,Long-haul,10,Airport congestion,Minor,No,174,No,No,No,610.45,ATC,24
INC002440,FL0009995,LH5665,D-AIDB,2024-07-12,FRA-MAD,Medium-haul,20,Late incoming aircraft,Minor,No,158,No,No,No,2809.46,Ground Handling,50
INC002441,FL0009998,LH3709,D-AINA,2024-07-12,FRA-IST,Medium-haul,10,Security check,Minor,No,129,No,No,No,580.37,Passenger Services,56
INC002442,FL0009999,LH760,D-AIDB,2024-07-12,ARN-FRA,Medium-haul,20,Runway maintenance,Minor,No,144 passengers,No,No,No,1404.3,Flight Crew,61
INC002443,FL0010001,LH5427,D-AICB,2024-07-12,FRA-DUS,Short-haul,15,Technical issue,Minor,No,128,No,No,No,2425.87,Flight Crew,39
INC002444,FL0010002,LH6961,D-AIXB,2024-07-12,FRA-JFK,Long-haul,10,Baggage loading,Minor,No,248,No,No,No,763.34 EUR,Passenger Services,56
INC002445,FL0010004,LH9526,D-AIKB,2024-07-12,FRA-YYZ,Long-haul,5,Security check,Minor,No,219,No,No,No,420.74,ATC,27
INC002446,FL0010005,LH3264,D-AIHB,2024-07-12,GRU-FRA,Long-haul,45,Weather conditions,Moderate,No,218,No,No,No,6772.43,Passenger Services,69
INC002447,FL0010007,LH8882,D-AINB,2024-07-13,FRA-CDG,Short-haul,30,Late incoming aircraft,Moderate,No,143,No,No,No,1820.13,Operations Center,48
INC002448,FL0010015,LH4224,D-AINA,2024-07-13,ARN-FRA,Medium-haul,20,Technical issue,Minor,No,155,No,No,No,1379.37,ATC,39
INC002449,FL0010019,LH7409,D-AIHB,2024-07-13,IAD-FRA,Long-haul,10,Weather conditions,Minor,No,202,No,No,No,1902.31 EUR,Ground Handling,64
INC002450,FL0010028,LH1845,D-AIBA,2024-07-14,ZRH-FRA,Short-haul,5,Medical emergency,Minor,No,94,No,No,No,364.34,Operations Center,57
INC002451,FL0010030,LH7785,D-AIDA,2024-07-14,IST-FRA,Medium-haul,15,Security check,Minor,No,139,No,No,No,2886.69,Passenger Services,59
INC002452,FL0010035,LH6322,D-AICB,2024-07-15,FRA-LHR,Short-haul,20,Runway maintenance,Minor,No,140,No,No,No,2382.43,Passenger Services,45
INC002453,FL0010037,LH3684,D-AINA,2024-07-15,FRA-MAD,Medium-haul,60,Technical issue,Major,No,125,No,No,No,6879.91,Ground Handling,119
INC002454,FL0010040,LH8433,D-AICA,2024-07-15,FRA-ZRH,Short-haul,20,Security check,Minor,No,152,No,No,No,1829.81,Ground Handling,36
INC002455,FL0010041,LH640,D-AIEA,15/07/2024,IST-FRA,Medium-haul,10,Passenger boarding,Minor,No,175,No,No,No,1785.96,Flight Crew,69
INC002456,FL0010042,LH1567,D-AICA,2024-07-15,ARN-FRA,Medium-haul,10,Medical emergency,Minor,No,115,No,No,No,1389.73,Flight Crew,29
INC002457,FL0010044,LH6930,D-AIEB,2024-07-15,FRA-DUS,Short-haul,15,Runway maintenance,Minor,No,174,No,No,No,1521.32,Passenger Services,37
INC002458,FL0010047,LH4461,D-AIDA,2024-07-16,CDG-FRA,Short-haul,45,Strike action,Moderate,No,179 passengers,No,No,No,7824.01,Ground Handling,84
INC002459,FL0010057,LH8850,D-AICB,2024-07-16,FRA-ARN,Medium-haul,5,Late incoming aircraft,Minor,No,159,No,No,No,541.42,Flight Crew,31
INC002460,FL0010059,LH185,D-AICC,2024-07-16,DUS-FRA,Short-haul,10,Strike action,Minor,No,119,No,No,No,722.21,Flight Crew,52
INC002461,FL0010060,LH1276,D-AIXA,2024-07-16,JFK-FRA,Long-haul,5,Technical issue,Minor,No,228,No,No,No,392.19,Ground Handling,46
INC002462,FL0010062,LH2047,D-AIKC,2024-07-16,FRA-NRT,Long-haul,20,Crew availability,Minor,No,224,No,No,No,2900.97,Ground Handling,58
INC002463,FL0010063,LH6054,D-AIKA,2024-07-16,JNB-FRA,Long-haul,15,Technical issue,Minor,No,174 passengers,No,No,No,1871.79,Operations Center,36
INC002464,FL0010066,LH2670,D-AIBB,17/07/2024,FRA-LHR,Short-haul,5,Connecting passengers,Minor,No,104,No,No,No,562.84,ATC,24
INC002465,FL0010069,LH2200,D-AIDB,2024-07-17,MAD-FRA,Medium-haul,20,Security check,Minor,No,175,No,No,No,1190.44,Passenger Services,30
INC002466,FL0010070,LH5330,D-AICC,2024-07-17,ZRH-FRA,Short-haul,30,Technical issue,Moderate,No,120,No,No,No,5731.16,Ground Handling,60
INC002467,FL0010071,LH2208,D-AIDA,2024-07-17,BRU-FRA,Short-haul,15,Baggage loading,Minor,No,179,No,No,No,1709.87,Operations Center,57
INC002468,FL0010072,LH2278,D-AICA,2024-07-17,LIS-FRA,Medium-haul,20,Bird strike,Minor,No,135,No,No,No,3483.9,ATC,68
INC002469,FL0010074,LH9094,D-AINA,2024-07-17,MUC-FRA,Short-haul,5,Medical emergency,Minor,No,159,No,No,No,792.8,Operations Center,39
INC002470,FL0010081,LH509,D-AIBB,2024-07-18,FRA-AMS,Short-haul,90,Crew availability,Major,No,101,No,No,No,13613.1,ATC,143
INC002471,FL0010082,LH5331,D-AIDA,2024-07-18,FCO-FRA,Short-haul,30,Fuel issue,Moderate,No,162,No,No,No,3999.87,Flight Crew,59
INC002472,FL0010085,LH5584,D-AINB,2024-07-18,FRA-BCN,Medium-haul,45,Medical emergency,Moderate,No,162,No,No,No,5085.33,Flight Crew,79
INC002473,FL0010088,LH6691,D-AIBB,2024-07-18,FRA-CPH,Short-haul,10,Bird strike,Minor,No,96,No,No,No,593.36,Passenger Services,59
INC002474,FL0010094,LH3987,D-AIXD,2024-07-18,FRA-NRT,Long-haul,10,Strike action,Minor,No,206 passengers,No,No,No,561.03,Operations Center,50
INC002475,FL0010106,LH3371,D-AIDB,2024-07-19,MUC-FRA,Short-haul,10,Baggage loading,Minor,No,160,No,No,No,922.97,Operations Center,66
INC002476,FL0010116,LH1079,D-AIEA,2024-07-20,ARN-FRA,Medium-haul,5,Air traffic control,Minor,No,184,No,No,No,328.23,Operations Center,44
INC002477,FL0010122,LH6244,D-AICC,2024-07-21,FRA-LHR,Short-haul,20,Passenger boarding,Minor,No,159,No,No,No,3781.91,Passenger Services,78
INC002478,FL0010123,LH724,D-AICC,2024-07-21,FRA-AMS,Short-haul,10,Airport congestion,Minor,No,138,No,No,No,1522.92,ATC,62
INC002479,FL0010127,LH2913,D-AICB,21/07/2024,ATH-FRA,Medium-haul,15,Medical emergency,Minor,No,133,No,No,No,2099.53,Ground Handling,33
INC002480,FL0010129,LH6390,D-AIEA,2024-07-21,FRA-MUC,Short-haul,60,Bird strike,Major,No,153,No,No,No,5612.0,Passenger Services,74
INC002481,FL0010130,LH7073,D-AICC,21/07/2024,FRA-DUS,Short-haul,20,Security check,Minor,No,149,No,No,No,3032.96,ATC,39
INC002482,FL0010132,LH2771,D-AIXA,2024-07-21,IAD-FRA,Long-haul,10,Connecting passengers,Minor,No,245,No,No,No,614.21,Flight Crew,65
INC002483,FL0010142,LH8659,D-AIEB,2024-07-22,BRU-FRA,Short-haul,20,Crew availability,Minor,No,139,No,No,No,1722.53,Flight Crew,60
INC002484,FL0010143,LH6163,D-AIBA,22/07/2024,CPH-FRA,Short-haul,45,Late incoming aircraft,Moderate,No,107,No,No,No,8993.28,Passenger Services,55
INC002485,FL0010145,LH1497,D-AICA,22/07/2024,IST-FRA,Medium-haul,20,Bird strike,Minor,No,128,No,No,No,2074.99,Passenger Services,79
INC002486,FL0010146,LH6892,D-AIBB,22/07/2024,LIS-FRA,Medium-haul,15,Late incoming aircraft,Minor,No,119,No,No,No,2401.08 EUR,Passenger Services,44
INC002487,FL0010155,LH725,D-AINB,2024-07-23,LHR-FRA,Short-haul,20,Passenger boarding,Minor,No,162,No,No,No,3820.2,ATC,35
INC002488,FL0010157,LH2220,D-AIBB,2024-07-23,FCO-FRA,Short-haul,20,Late incoming aircraft,Minor,No,96,No,No,No,1096.64,Passenger Services,44
INC002489,FL0010158,LH6276,D-AIDB,2024-07-23,FRA-MXP,Short-haul,60,Technical issue,Major,No,168,No,No,No,9709.7,ATC,116
INC002490,FL0010164,LH5263,D-AICC,2024-07-23,FRA-LIS,Medium-haul,10,Runway maintenance,Minor,No,141,No,No,No,941.78,Operations Center,34
INC002491,FL0010166,LH2825,D-AINA,2024-07-23,MUC-FRA,Short-haul,10,Strike action,Minor,No,148,No,No,No,615.75,Passenger Services,68
INC002492,FL0010169,LH8364,D-AIKC,2024-07-23,YYZ-FRA,Long-haul,30,Security check,Moderate,No,221,No,No,No,5963.79,Passenger Services,57
INC002493,FL0010170,LH2738,D-AIXA,2024-07-23,FRA-PVG,Long-haul,45,Medical emergency,Moderate,No,194,No,No,No,7724.48 EUR,Ground Handling,80
INC002494,FL0010171,LH2255,D-AIXC,2024-07-23,BKK-FRA,Long-haul,10,Weather conditions,Minor,No,242,No,No,No,1880.56,Passenger Services,53
INC002495,FL0010173,LH9290,D-AIDA,24/07/2024,CDG-FRA,Short-haul,10,Air traffic control,Minor,No,149,No,No,No,1830.67,Flight Crew,52
INC002496,FL0010187,LH9075,D-AIEB,2024-07-25,LHR-FRA,Short-haul,60,Fuel issue,Major,No,157,No,No,No,9445.2,ATC,99
INC002497,FL0010188,LH3053,D-AIBB,2024-07-25,FRA-AMS,Short-haul,20,Weather conditions,Minor,No,97,No,No,No,1865.48,ATC,51
INC002498,FL0010192,LH6662,D-AINA,2024-07-25,VIE-FRA,Short-haul,30,Airport congestion,Moderate,No,139,No,No,No,2139.44,Operations Center,61
INC002499,FL0010195,LH3262,D-AIBB,2024-07-25,MUC-FRA,Short-haul,20,Medical emergency,Minor,No,106,No,No,No,2127.2,ATC,59
INC002500,FL0010196,LH808,D-AIHC,2024-07-25,FRA-JFK,Long-haul,5,Medical emergency,Minor,No,282,No,No,No,755.57,ATC,38
INC002501,FL0010198,LH952,D-AINA,2024-07-26,FRA-CDG,Short-haul,5,Air traffic control,Minor,No,139,No,No,No,479.95,Flight Crew,60
INC002502,FL0010199,LH6356,D-AINB,2024-07-26,FRA-LHR,Short-haul,20,De-icing,Minor,No,123,No,No,No,3654.34,Flight Crew,77
INC002503,FL0010204,LH1432,D-AICA,2024-07-26,FRA-BRU,Short-haul,30,Runway maintenance,Moderate,No,126,No,No,No,2923.2,Operations Center,89
INC002504,FL0010212,LH3024,D-AIKA,2024-07-26,IAD-FRA,Long-haul,5,Air traffic control,Minor,No,196,No,No,No,528.32,Flight Crew,34
INC002505,FL0010214,LH8485,D-AICC,2024-07-27,FRA-CDG,Short-haul,20,Connecting passengers,Minor,No,157,No,No,No,1634.94,Operations Center,31
INC002506,FL0010217,LH1323,D-AIBA,2024-07-27,FRA-MXP,Short-haul,20,Technical issue,Minor,No,108,No,No,No,1941.06,Flight Crew,42
INC002507,FL0010222,LH3290,D-AICC,2024-07-27,WAW-FRA,Short-haul,20,Late incoming aircraft,Minor,No,141,No,No,No,3699.63,Operations Center,53
INC002508,FL0010229,LH5550,D-AIHC,27/07/2024,NRT-FRA,Long-haul,30,Medical emergency,Moderate,No,280,No,No,No,1921.09,Passenger Services,71
INC002509,FL0010232,LH7754,D-AINB,2024-07-28,FRA-LHR,Short-haul,5,Airport congestion,Minor,No,146,No,No,No,408.18,Passenger Services,18
INC002510,FL0010246,LH9558,D-AIXB,2024-07-28,FRA-PVG,Long-haul,5,Runway maintenance,Minor,No,260,No,No,No,424.1,Ground Handling,58
INC002511,FL0010248,LH5968,D-AINB,2024-07-29,LHR-FRA,Short-haul,5,Air traffic control,Minor,No,134,No,No,No,599.88,Passenger Services,43
INC002512,FL0010249,LH1530,D-AICB,2024-07-29,AMS-FRA,Short-haul,5,Bird strike,Minor,No,160,No,No,No,335.29,Operations Center,61
INC002513,FL0010255,LH9116,D-AICA,2024-07-29,FRA-ATH,Medium-haul,10,Crew availability,Minor,No,161,No,No,No,602.73,Ground Handling,22
INC002514,FL0010262,LH9114,D-AIEA,2024-07-30,FRA-LHR,Short-haul,5,Passenger boarding,Minor,No,165,No,No,No,939.39,Operations Center,51
INC002515,FL0010265,LH7408,D-AICB,2024-07-30,FRA-MXP,Short-haul,15,Weather conditions,Minor,No,130,No,No,No,1118.55,Passenger Services,42
INC002516,FL0010266,LH6383,D-AIBB,2024-07-30,FRA-ZRH,Short-haul,15,Crew availability,Minor,No,125,No,No,No,2744.97,Passenger Services,57
INC002517,FL0010278,LH3272,D-AINB,2024-07-31,BCN-FRA,Medium-haul,15,De-icing,Minor,No,140,No,No,No,1235.1,Flight Crew,41
INC002518,FL0010282,LH5519,D-AIXD,2024-07-31,FRA-DEL,Long-haul,30,Medical emergency,Moderate,No,249 passengers,No,No,No,5503.36,ATC,58
INC002519,FL0010283,LH8241,D-AIDA,2024-08-01,CDG-FRA,Short-haul,5,Bird strike,Minor,No,130,No,No,No,673.55,Passenger Services,54
INC002520,FL0010287,LH5221,D-AICC,2024-08-01,MAD-FRA,Medium-haul,30,Fuel issue,Moderate,No,121,No,No,No,4244.13,Flight Crew,65
INC002521,FL0010294,LH4290,D-AIKB,2024-08-01,DEL-FRA,Long-haul,15,Technical issue,Minor,No,179,No,No,No,1132.24,Flight Crew,31
INC002522,FL0010300,LH4707,D-AINB,2024-08-02,MXP-FRA,Short-haul,45,Air traffic control,Moderate,No,170,No,No,No,4558.23,Ground Handling,101
INC002523,FL0010305,LH3863,D-AIEA,2024-08-02,FRA-ARN,Medium-haul,10,Technical issue,Minor,No,161,No,No,No,1947.77,Operations Center,28
INC002524,FL0010311,LH8490,D-AIXA,2024-08-02,FRA-PVG,Long-haul,30,Passenger boarding,Moderate,No,185,No,No,No,5372.26,Ground Handling,77
INC002525,FL0010313,LH3038,D-AINA,2024-08-03,FRA-LHR,Short-haul,15,Fuel issue,Minor,No,166,No,No,No,1406.43,Ground Handling,31
INC002526,FL0010314,LH8509,D-AIDA,2024-08-03,LHR-FRA,Short-haul,5,Air traffic control,Minor,No,168,No,No,No,790.68,Flight Crew,29
INC002527,FL0010317,LH9342,D-AICB,2024-08-03,FRA-ZRH,Short-haul,15,Fuel issue,Minor,No,144,No,No,No,1963.85,ATC,69
INC002528,FL0010330,LH4867,D-AICC,04/08/2024,FRA-BCN,Medium-haul,60,Late incoming aircraft,Major,No,116,No,No,No,7839.73,Flight Crew,111
INC002529,FL0010331,LH3798,D-AIEB,2024-08-04,FRA-VIE,Short-haul,15,Fuel issue,Minor,No,139,No,No,No,2354.64,Flight Crew,58
INC002530,FL0010334,LH8019,D-AIEA,2024-08-04,FRA-CPH,Short-haul,15,Air traffic control,Minor,No,177,No,No,No,1445.0,ATC,47
INC002531,FL0010338,LH3083,D-AIDA,2024-08-04,FRA-DUS,Short-haul,30,Runway maintenance,Moderate,No,133,No,No,No,5783.1,Operations Center,78
INC002532,FL0010345,LH1590,D-AIDA,2024-08-05,CDG-FRA,Short-haul,10,Connecting passengers,Minor,No,155,No,No,No,1180.84,Operations Center,32
INC002533,FL0010348,LH4777,D-AIDB,2024-08-05,MAD-FRA,Medium-haul,30,Airport congestion,Moderate,No,151,No,No,No,4192.3,ATC,54
INC002534,FL0010350,LH934,D-AIEB,2024-08-05,FRA-VIE,Short-haul,20,De-icing,Minor,No,147,No,No,No,1011.29,Operations Center,65
INC002535,FL0010353,LH580,D-AICC,2024-08-05,MUC-FRA,Short-haul,45,Airport congestion,Moderate,No,145,No,No,No,8864.07,ATC,59
INC002536,FL0010360,LH8466,D-AIEA,06/08/2024,MXP-FRA,Short-haul,5,Baggage loading,Minor,No,180,No,No,No,347.78,Flight Crew,28
INC002537,FL0010363,LH9988,D-AINA,2024-08-06,ARN-FRA,Medium-haul,20,Medical emergency,Minor,No,127,No,No,No,2078.9,Operations Center,54
INC002538,FL0010372,LH6058,D-AINA,2024-08-07,AMS-FRA,Short-haul,15,De-icing,Minor,No,168,No,No,No,1515.11,Ground Handling,72
INC002539,FL0010374,LH6026,D-AIBA,2024-08-07,FRA-VIE,Short-haul,30,Security check,Moderate,No,122,No,No,No,1713.3,Ground Handling,57
INC002540,FL0010377,LH5809,D-AIEB,2024-08-07,CPH-FRA,Short-haul,30,Weather conditions,Moderate,No,148,No,No,No,2259.26,Ground Handling,64
INC002541,FL0010378,LH6345,D-AICB,2024-08-07,FRA-MUC,Short-haul,10,Airport congestion,Minor,No,118,No,No,No,1651.7,Flight Crew,49
INC002542,FL0010380,LH9986,D-ABYB,2024-08-07,FRA-JFK,Long-haul,15,Airport congestion,Minor,No,321,No,No,No,1845.07,Ground Handling,70
INC002543,FL0010381,LH8048,D-AIHA,2024-08-07,YYZ-FRA,Long-haul,45,Fuel issue,Moderate,No,252,No,No,No,3531.56,Passenger Services,105
INC002544,FL0010383,LH2500,D-AIDB,2024-08-08,FRA-CDG,Short-haul,30,Technical issue,Moderate,No,151,No,No,No,2187.64,Ground Handling,48
INC002545,FL0010384,LH7933,D-AIDB,2024-08-08,FRA-LHR,Short-haul,15,De-icing,Minor,No,131,No,No,No,1912.31,Flight Crew,25
INC002546,FL0010385,LH2473,D-AINB,2024-08-08,LHR-FRA,Short-haul,15,Weather conditions,Minor,No,126,No,No,No,2381.9,ATC,43
INC002547,FL0010394,LH9305,D-AIBA,2024-08-08,MUC-FRA,Short-haul,10,De-icing,Minor,No,114,No,No,No,836.6,Operations Center,21
INC002548,FL0010397,LH4021,D-AIHB,2024-08-08,FRA-NRT,Long-haul,20,Technical issue,Minor,No,220,No,No,No,2671.39,ATC,50
INC002549,FL0010407,LH8285,D-AIDA,2024-08-09,WAW-FRA,Short-haul,10,Airport congestion,Minor,No,141,No,No,No,1906.91,Ground Handling,58
INC002550,FL0010411,LH5615,D-AIKA,2024-08-09,FRA-JFK,Long-haul,15,Baggage loading,Minor,No,216,No,No,No,1551.01,Operations Center,36
INC002551,FL0010416,LH9384,D-AIEB,2024-08-10,LHR-FRA,Short-haul,10,Technical issue,Minor,No,139,No,No,No,506.03,Operations Center,31
INC002552,FL0010421,LH3375,D-AICB,2024-08-10,FRA-BRU,Short-haul,10,Medical emergency,Minor,No,129,No,No,No,1627.97,Operations Center,60
INC002553,FL0010424,LH3283,D-AIBB,2024-08-10,LIS-FRA,Medium-haul,5,Strike action,Minor,No,128,No,No,No,454.93,ATC,63
INC002554,FL0010431,LH474,D-AIEA,2024-08-11,CDG-FRA,Short-haul,15,Passenger boarding,Minor,No,177,No,No,No,1289.14,Ground Handling,48
INC002555,FL0010433,LH840,D-AINB,2024-08-11,FRA-AMS,Short-haul,5,Airport congestion,Minor,No,145,No,No,No,419.86,Ground Handling,21
INC002556,FL0010438,LH4312,D-AIEB,2024-08-11,BRU-FRA,Short-haul,5,Airport congestion,Minor,No,143,No,No,No,815.81,Operations Center,63
INC002557,FL0010440,LH461,D-AIEB,2024-08-11,MUC-FRA,Short-haul,20,Runway maintenance,Minor,No,138,No,No,No,2083.39,Flight Crew,40
INC002558,FL0010441,LH9339,D-AIEA,2024-08-11,DUS-FRA,Short-haul,5,Baggage loading,Minor,No,171,No,No,No,615.11,Operations Center,28
INC002559,FL0010447,LH8449,D-AIEB,2024-08-12,FRA-FCO,Short-haul,15,Passenger boarding,Minor,No,153,No,No,No,2164.23,ATC,36
INC002560,FL0010449,LH2871,D-AICA,2024-08-12,MAD-FRA,Medium-haul,60,Runway maintenance,Major,No,155,No,No,No,8789.28,Passenger Services,89
INC002561,FL0010454,LH4688,D-AIDB,2024-08-12,MUC-FRA,Short-haul,30,Crew availability,Moderate,No,133,No,No,No,3314.5,Flight Crew,66
INC002562,FL0010459,LH139,D-AICB,2024-08-13,AMS-FRA,Short-haul,45,Airport congestion,Moderate,No,146,No,No,No,3893.02,Ground Handling,67
INC002563,FL0010463,LH8193,D-AIBA,2024-08-13,FRA-ATH,Medium-haul,20,Weather conditions,Minor,No,107,No,No,No,2931.18,Flight Crew,62
INC002564,FL0010465,LH6062,D-AIDA,2024-08-13,FRA-ARN,Medium-haul,15,Late incoming aircraft,Minor,No,152,No,No,No,1861.18,Passenger Services,51
INC002565,FL0010469,LH5876,D-AIXD,2024-08-13,FRA-JFK,Long-haul,10,Late incoming aircraft,Minor,No,210,No,No,No,997.01,Operations Center,51
INC002566,FL0010471,LH9574,D-AIHA,13/08/2024,FRA-YYZ,Long-haul,10,Late incoming aircraft,Minor,No,238,No,No,No,942.74,ATC,26
INC002567,FL0010472,LH4006,D-AIXB,2024-08-13,FRA-DXB,Long-haul,30,Medical emergency,Moderate,No,245,No,No,No,3374.8,ATC,54
INC002568,FL0010482,LH1693,D-AINB,2024-08-14,FRA-LIS,Medium-haul,30,Weather conditions,Moderate,No,144,No,No,No,5176.13,Ground Handling,48
INC002569,FL0010485,LH5323,D-AIBA,2024-08-14,DUS-FRA,Short-haul,10,Medical emergency,Minor,No,121,No,No,No,1725.06,Operations Center,65
INC002570,FL0010487,LH2085,D-AIXB,2024-08-14,FRA-YYZ,Long-haul,60,Runway maintenance,Major,No,245,No,No,No,5554.46,ATC,109
INC002571,FL0010497,LH848,D-AINB,2024-08-15,ATH-FRA,Medium-haul,10,Medical emergency,Minor,No,129,No,No,No,1808.06,Flight Crew,49
