survey_id,passenger_id,flight_id,survey_date,travel_class,nationality,frequent_flyer_status,trip_purpose,overall_satisfaction,check_in_rating,security_rating,lounge_rating,boarding_rating,seat_comfort_rating,cabin_crew_rating,food_rating,entertainment_rating,wifi_rating,would_recommend,nps_score,comments
SUR003956,PAX00039096,FL0005139,2023-04-04,Business,United Kingdom,Senator,Other,3,2,3,9.0,4,4,2,8,8,4,No,7.0,
SUR003957,PAX00020799,FL0009843,2024-03-22,Economy,Canada,None,Visiting Family,2,1,2,,2,1,4,6,5,4,No,5.0,
SUR003958,PAX00028456,FL0012113,12/10/2024,Premium Economy,Greece,None,Visiting Family,3,2,4,,3,2,1,9,1,3,No,10.0,
SUR003959,PAX00030067,FL0003619,2022-07-27,Economy,Spain,None,Other,3,4,4,,4,5,1,7,2,6,No,10.0,
SUR003960,PAX00002313,FL0005601,27/01/2023,Economy,Austria,None,Leisure,10,8,9,,8,7,9,6,7,4,Yes,3.0,
SUR003961,PAX00014921,FL0002226,2022-04-17,Economy,Denmark,None,Business,8,6,9,,6,8,9,2,4,3,Yes,,Food quality has improved
SUR003962,PAX00004743,FL0001218,2022-02-20,Economy,Brazil,None,Business,1,3,1,,2,3,1,7,3,9,No,1.0,Long queues at security in Frankfurt
SUR003963,PAX00022941,FL0003630,2022-08-25,Business,South Africa,None,Visiting Family,6,7,8,8.0,8,8,4,6,4,3,Maybe,,Clean and comfortable cabin
SUR003964,PAX00031168,FL0004451,01/03/2023,Economy,Italy,None,Visiting Family,1,2,1,,1,3,3,10,8,1,No,1.0,Smooth connection at Frankfurt hub
SUR003965,PAX00025867,FL0005443,2023-03-23,Economy,Portugal,None,Visiting Family,3/10,2,4,,3,2,1,7,8,3,No,9.0,Business class seat was outstanding
SUR003966,PAX00014451,FL0009019,2023-11-22,Premium Economy,Sweden,None,Business,1,2,1,,2,1,1,9,2,8,No,,Clean and comfortable cabin
SUR003967,PAX00026080,FL0009302,2024-04-22,Economy,Greece,None,Other,9,10,8,,7,6,8,4,7,8,Yes,10.0,
SUR003968,PAX00033262,FL0001833,2022-02-09,Economy,Italy,None,Leisure,7,7,5,,6,7,7,7,5,8,Yes,4.0,Clean and comfortable cabin
SUR003969,PAX00032622,FL0005625,2023-06-13,Economy,Germany,None,Leisure,1,1,1,,2,2,3,1,8,9,No,10.0,
SUR003970,PAX00026941,FL0004105,25/02/2023,Economy,Brazil,Senator,Visiting Family,3,4,5,,5,4,2,9,6,4,No,8.0,Baggage took too long at arrival
SUR003971,PAX00037959,FL0000148,2021-07-26,Economy,Sweden,None,Leisure,3,5,2,,5,1,3,4,9,4,No,3.0,Smooth connection at Frankfurt hub
SUR003972,PAX00032316,FL0007655,2024-01-11,Premium Economy,South Africa,None,Business,5,4,7,,3,4,5,10,2,5,Maybe,0.0,Clean and comfortable cabin
SUR003973,PAX00043230,FL0003174,2022-06-20,Economy,Italy,Senator,Other,7,7,8,,9,7,8,7,3,10,Yes,4.0,Clean and comfortable cabin
SUR003974,PAX00031053,FL0005594,2023-01-22,Economy,Greece,Senator,Visiting Family,7/10,6,9,,9,4,9,9,7,9,Yes,1.0,Food quality has improved
SUR003975,PAX00022262,FL0003614,2022-08-13,Business,Sweden,None,Business,9,10,10,10.0,8,6,10,6,5,2,Yes,3.0,Excellent Lufthansa service as always
SUR003976,PAX00012357,FL0006107,2023-03-27,Business,United States,HON Circle,Business,4,3,3,4.0,6,4,5,4,9,8,No,7.0,Business class seat was outstanding
SUR003977,PAX00013354,FL0005660,2023-06-19,Economy,Netherlands,None,Visiting Family,9,7,10,,7,9,9,3,4,8,Yes,0.0,Baggage took too long at arrival
SUR003978,PAX00003196,FL0005905,2023-02-26,Economy,Japan,None,Leisure,9,9,7,,10,7,10,5,9,4,Yes,,Cabin crew was very professional
SUR003979,PAX00005638,FL0011622,2024-11-09,Economy,United States,Frequent Traveller,Leisure,2,1,1,,1,4,1,1,8,1,No,5.0,Smooth connection at Frankfurt hub
SUR003980,PAX00011244,FL0006998,2023-05-20,Economy,Japan,Frequent Traveller,Business,8,10,6,,7,10,6,2,7,4,Yes,7.0,Baggage took too long at arrival
SUR003981,PAX00004134,FL0005401,2023-05-22,Economy,Poland,Frequent Traveller,Visiting Family,9,8,10,,9,10,8,5,5,9,Yes,2.0,
SUR003982,PAX00026051,FL0011983,2024-08-29,Economy,Brazil,Frequent Traveller,Leisure,6,5,7,,7,6,4,10,9,3,Maybe,,Wifi was too slow for work
SUR003983,PAX00023401,FL0001989,2022-03-24,Economy,Italy,HON Circle,Leisure,10,10,10,,8,10,10,10,7,2,Yes,3.0,Excellent Lufthansa service as always
SUR003984,PAX00008371,FL0003055,2022-09-18,Premium Economy,Germany,Frequent Traveller,Visiting Family,2,4,2,,2,4,4,6,1,10,No,3.0,Long queues at security in Frankfurt
SUR003985,PAX00011374,FL0011043,2024-05-11,Economy,China,None,Business,2,3,4,,2,4,4,9,8,9,No,10.0,Flight was delayed but communication was good
SUR003986,PAX00020170,FL0011656,2024-05-29,Economy,Canada,HON Circle,Business,5,4,3,,4,3,3,1,6,1,Maybe,1.0,Flight was delayed but communication was good
SUR003987,PAX00016227,FL0009515,2024-02-01,Economy,United States,Frequent Traveller,Visiting Family,9,8,7,,8,8,8,8,6,6,Yes,1.0,Excellent Lufthansa service as always
SUR003988,PAX00025801,FL0006143,2023-03-08,Economy,Poland,Senator,Leisure,4,3,2,,3,1,3,10,9,4,No,10.0,Food quality has improved
SUR003989,PAX00026776,FL0012115,2024-11-16,Economy,UAE,Senator,Leisure,6,8,7,,4,6,4,8,1,8,Maybe,5.0,
SUR003990,PAX00020443,FL0011493,2024-07-29,Premium Economy,Germany,None,Leisure,10,10,9,,10,10,9,4,9,3,Yes,10.0,Wifi was too slow for work
SUR003991,PAX00000207,FL0008505,2023-11-19,Economy,India,None,Leisure,8,10,10,,9,7,6,3,7,5,Yes,4.0,Clean and comfortable cabin
SUR003992,PAX00020936,FL0008429,15/12/2023,Business,Germany,HON Circle,Leisure,3,2,1,10.0,3,1,3,3,7,3,No,9.0,
SUR003993,PAX00042636,FL0004945,2023-05-06,Economy,United States,None,Other,2,1,2,,3,2,2,1,3,2,No,10.0,Cabin crew was very professional
SUR003994,PAX00040820,FL0003801,2022-10-23,Business,Italy,None,Visiting Family,9,8,7,10.0,10,8,8,6,6,10,Yes,5.0,Baggage took too long at arrival
SUR003995,PAX00008920,FL0009900,2024-06-25,Economy,Thailand,Senator,Business,7,6,8,,7,8,8,10,1,9,Yes,4.0,Cabin crew was very professional
SUR003996,PAX00007182,FL0002190,2022-05-31,Economy,Greece,Senator,Leisure,9,9,9,,10,6,10,6,1,9,Yes,7.0,Wifi was too slow for work
SUR003997,PAX00034315,FL0003972,2022-11-27,Economy,Spain,None,Other,8,6,8,,8,6,6,2,5,4,Yes,4.0,Baggage took too long at arrival
SUR003998,PAX00008374,FL0006955,2023-06-08,Business,Italy,HON Circle,Business,7,7,5,8.0,8,5,6,1,10,10,Yes,5.0,
SUR003999,PAX00036747,FL0010244,22/07/2024,Economy,Belgium,None,Business,4,5,2,,5,3,2,1,9,4,No,9.0,Clean and comfortable cabin
SUR004000,PAX00006688,FL0009083,2024-03-16,Economy,Spain,None,Other,6,6,6,,7,8,8,5,6,4,Maybe,1.0,Cabin crew was very professional
SUR004001,PAX00028352,FL0004855,2023-04-06,Economy,Portugal,HON Circle,Leisure,2,4,3,,3,3,3,4,5,10,No,8.0,Business class seat was outstanding
SUR004002,PAX00030174,FL0008213,2023-10-25,Economy,Netherlands,Senator,Visiting Family,2/10,2,1,,3,1,4,1,3,9,No,4.0,Flight was delayed but communication was good
SUR004003,PAX00003448,FL0007684,2023-12-24,Economy,UAE,None,Leisure,10,8,10,,8,9,8,3,8,8,Yes,1.0,Long queues at security in Frankfurt
SUR004004,PAX00001671,FL0009733,2024-05-07,Economy,Spain,None,Leisure,4,3,2,,2,5,2,6,8,7,No,,Long queues at security in Frankfurt
SUR004005,PAX00027891,FL0010189,2024-02-15,Business,Italy,None,Leisure,7,5,9,1.0,9,8,9,5,5,2,Yes,2.0,Excellent Lufthansa service as always
SUR004006,PAX00010554,FL0007777,2023-09-20,Economy,Spain,None,Business,9,10,10,,7,8,7,4,1,10,Yes,8.0,Wifi was too slow for work
SUR004007,PAX00021795,FL0010004,2024-02-06,Economy,France,None,Leisure,8,6,10,,8,9,8,2,5,9,Yes,6.0,Smooth connection at Frankfurt hub
SUR004008,PAX00003919,FL0005587,2023-03-02,Premium Economy,United Kingdom,None,Business,7,5,6,,6,5,7,1,9,9,Yes,1.0,Business class seat was outstanding
SUR004009,PAX00040311,FL0000330,2022-02-13,Economy,Poland,Frequent Traveller,Business,7,9,8,,8,4,5,10,3,8,Yes,6.0,
SUR004010,PAX00004961,FL0007955,2024-01-11,Business,France,HON Circle,Visiting Family,1,2,2,5.0,3,2,3,10,9,1,No,2.0,Clean and comfortable cabin
SUR004011,PAX00023415,FL0002513,2022-08-19,Economy,United States,None,Business,6,6,4,,4,3,5,8,2,8,Maybe,2.0,Baggage took too long at arrival
SUR004012,PAX00015741,FL0008580,2023-12-27,Economy,Turkey,Frequent Traveller,Visiting Family,8,6,7,,6,5,7,4,3,10,Yes,9.0,Baggage took too long at arrival
SUR004013,PAX00028822,FL0008412,2023-11-09,Economy,Thailand,HON Circle,Other,9,7,8,,7,8,8,4,1,8,Yes,2.0,Wifi was too slow for work
SUR004014,PAX00008171,FL0009122,2024-03-02,Economy,Denmark,None,Leisure,9,7,10,,7,6,9,2,4,10,Yes,3.0,Food quality has improved
SUR004015,PAX00009262,FL0007169,2023-10-27,Economy,Canada,HON Circle,Visiting Family,8,10,9,,8,9,7,4,2,4,Yes,0.0,Wifi was too slow for work
SUR004016,PAX00012315,FL0003142,2022-07-11,Premium Economy,UAE,None,Visiting Family,6,8,7,,5,4,7,9,8,7,Maybe,,
SUR004017,PAX00022306,FL0011295,2024-06-06,Economy,South Africa,None,Leisure,1,1,3,,2,3,3,6,3,6,No,8.0,Long queues at security in Frankfurt
SUR004018,PAX00021306,FL0004252,2023-01-22,Premium Economy,Spain,HON Circle,Visiting Family,10,8,8,,9,10,8,4,3,10,Yes,9.0,Clean and comfortable cabin
SUR004019,PAX00015700,FL0009651,2024-06-16,Economy,Turkey,None,Business,1,2,3,,3,2,3,3,4,5,No,6.0,
SUR004020,PAX00031599,FL0003729,2022-11-30,Economy,Austria,Senator,Business,3,3,4,,3,3,3,2,4,7,No,4.0,Business class seat was outstanding
SUR004021,PAX00040680,FL0000211,2022-01-01,Premium Economy,South Africa,Senator,Leisure,7,7,9,,5,6,7,8,9,7,Yes,3.0,
SUR004022,PAX00001532,FL0004622,2023-04-08,Economy,South Africa,HON Circle,Leisure,8,6,8,,6,5,10,7,8,2,Yes,7.0,Smooth connection at Frankfurt hub
SUR004023,PAX00004516,FL0009705,2024-06-27,Economy,Germany,HON Circle,Visiting Family,2,3,3,,3,2,2,1,6,8,No,9.0,Cabin crew was very professional
SUR004024,PAX00005775,FL0001735,2022-06-12,Economy,Japan,Frequent Traveller,Leisure,10,10,10,,9,7,8,3,8,9,Yes,0.0,Business class seat was outstanding
SUR004025,PAX00019251,FL0006129,2023-06-06,Economy,Spain,Senator,Leisure,2,1,1,,2,4,2,5,2,9,No,8.0,Wifi was too slow for work
SUR004026,PAX00022643,FL0005812,2023-06-14,Economy,Germany,None,Other,4,5,6,,2,6,4,8,10,2,No,4.0,Wifi was too slow for work
SUR004027,PAX00003125,FL0010660,2024-08-31,Economy,Sweden,Frequent Traveller,Other,5,3,3,,4,5,5,3,9,7,Maybe,4.0,Flight was delayed but communication was good
SUR004028,PAX00004068,FL0009038,2024-02-19,Economy,United Kingdom,None,Leisure,1,3,1,,1,1,3,1,1,10,No,7.0,Food quality has improved
SUR004029,PAX00037175,FL0000132,2021-08-01,Economy,Italy,Frequent Traveller,Visiting Family,1/10,1,1,,3,3,3,5,8,6,No,9.0,
SUR004030,PAX00035356,FL0011408,2024-06-03,Economy,United States,None,Visiting Family,3,2,5,,1,2,2,1,2,10,No,0.0,Smooth connection at Frankfurt hub
SUR004031,PAX00015097,FL0008121,2023-11-01,Economy,Austria,None,Leisure,8,8,6,,10,7,6,7,2,7,Yes,5.0,Business class seat was outstanding
SUR004032,PAX00034240,FL0008512,2024-01-31,Economy,Austria,Senator,Other,6,8,7,,5,5,6,10,5,4,Maybe,3.0,Excellent Lufthansa service as always
SUR004033,PAX00017715,FL0002076,2022-05-09,Economy,Singapore,None,Business,6,8,4,,6,5,5,2,6,10,Maybe,4.0,Baggage took too long at arrival
SUR004034,PAX00040981,FL0006208,2023-05-03,Business,Belgium,None,Visiting Family,2,4,4,7.0,2,1,2,7,7,3,No,7.0,Clean and comfortable cabin
SUR004035,PAX00021534,FL0009621,2024-05-05,Economy,UAE,None,Visiting Family,3,3,4,,5,4,5,4,6,2,No,1.0,Food quality has improved
SUR004036,PAX00038011,FL0003835,22/08/2022,Economy,India,None,Visiting Family,2,2,3,,3,2,4,7,2,10,No,9.0,Food quality has improved
SUR004037,PAX00043696,FL0000163,18/11/2021,Business,Poland,HON Circle,Business,8,7,8,9.0,8,9,9,5,9,9,Yes,3.0,
SUR004038,PAX00037219,FL0001952,2022-02-28,Business,Netherlands,Senator,Visiting Family,6,4,8,9.0,8,7,5,5,2,7,Maybe,2.0,
SUR004039,PAX00035516,FL0006457,2023-09-18,Economy,Japan,None,Business,5,7,6,,3,4,3,5,7,2,Maybe,0.0,Business class seat was outstanding
SUR004040,PAX00000940,FL0001828,2022-02-08,Business,Turkey,None,Visiting Family,5,5,7,8.0,3,4,4,7,5,6,Maybe,8.0,Baggage took too long at arrival
SUR004041,PAX00041806,FL0008923,2024-01-19,Economy,Sweden,Frequent Traveller,Visiting Family,10,8,9,,10,7,10,4,3,6,Yes,4.0,Excellent Lufthansa service as always
SUR004042,PAX00022978,FL0002701,2022-06-15,Economy,Singapore,None,Leisure,5,3,3,,5,5,5,1,10,7,Maybe,8.0,Flight was delayed but communication was good
SUR004043,PAX00022586,FL0010782,2024-08-07,Economy,Italy,Senator,Visiting Family,9,7,10,,10,8,8,6,4,10,Yes,0.0,Smooth connection at Frankfurt hub
SUR004044,PAX00034814,FL0006123,2023-04-10,Economy,Brazil,Senator,Other,1,3,1,,2,1,2,8,9,5,No,7.0,Food quality has improved
SUR004045,PAX00006277,FL0006803,2023-08-25,Economy,Turkey,Frequent Traveller,Leisure,4,4,4,,2,6,2,9,3,3,No,5.0,Baggage took too long at arrival
SUR004046,PAX00035896,FL0010368,2024-03-22,Economy,United Kingdom,None,Business,10,9,10,,10,8,10,2,2,3,Yes,2.0,Baggage took too long at arrival
SUR004047,PAX00029949,FL0004456,2023-02-01,Economy,Poland,Frequent Traveller,Other,9,10,7,,9,7,7,9,4,8,Yes,6.0,Food quality has improved
SUR004048,PAX00018470,FL0007010,2023-07-15,Economy,China,None,Business,4/10,3,5,,3,1,2,9,9,3,No,1.0,
SUR004049,PAX00006202,FL0007393,2023-11-19,Economy,Sweden,None,Visiting Family,6,4,8,,7,6,6,7,9,7,Maybe,5.0,
SUR004050,PAX00007436,FL0002731,2022-06-29,Economy,Brazil,Frequent Traveller,Other,4,5,4,,5,4,3,3,8,4,No,2.0,Wifi was too slow for work
SUR004051,PAX00007792,FL0002755,2022-05-11,Economy,South Africa,Frequent Traveller,Business,9/10,8,8,,9,8,10,2,5,6,Yes,0.0,Cabin crew was very professional
SUR004052,PAX00011774,FL0001439,2022-03-19,Economy,Spain,Senator,Leisure,5,4,3,,4,2,3,5,3,5,Maybe,0.0,Flight was delayed but communication was good
SUR004053,PAX00040601,FL0004806,2023-01-03,Economy,Canada,None,Business,9,7,9,,7,10,10,1,10,9,Yes,6.0,
SUR004054,PAX00007927,FL0000729,2021-10-25,Economy,South Africa,None,Other,7,6,9,,9,6,7,4,5,10,Yes,1.0,Long queues at security in Frankfurt
SUR004055,PAX00039607,FL0001284,2022-02-24,Economy,Greece,None,Visiting Family,3,3,1,,1,4,1,1,2,1,No,10.0,Excellent Lufthansa service as always
SUR004056,PAX00035173,FL0010064,2024-05-20,Premium Economy,United Kingdom,None,Business,4,5,3,,4,1,6,7,5,9,No,4.0,Food quality has improved
SUR004057,PAX00017983,FL0011739,2024-10-20,Economy,Sweden,None,Other,1,3,1,,2,3,3,4,7,9,No,0.0,Business class seat was outstanding
SUR004058,PAX00004868,FL0000299,2022-01-06,Economy,Greece,Senator,Leisure,3,1,4,,2,5,2,3,2,9,No,2.0,Cabin crew was very professional
SUR004059,PAX00001051,FL0007606,2023-12-08,Economy,China,Senator,Other,4,6,4,,4,4,4,3,6,8,No,2.0,Clean and comfortable cabin
SUR004060,PAX00018824,FL0003103,2022-06-02,Economy,Italy,None,Business,9,7,8,,7,9,8,2,1,5,Yes,8.0,Cabin crew was very professional
SUR004061,PAX00034852,FL0006130,2023-04-06,Economy,Greece,Frequent Traveller,Visiting Family,10,9,8,,9,7,10,1,1,6,Yes,4.0,Long queues at security in Frankfurt
SUR004062,PAX00025863,FL0005443,2023-03-29,Economy,United States,HON Circle,Business,1,2,3,,3,2,1,4,1,5,No,8.0,Business class seat was outstanding
SUR004063,PAX00020037,FL0002163,2022-04-25,Economy,India,None,Business,6,5,5,,8,7,4,2,10,6,Maybe,2.0,Business class seat was outstanding
SUR004064,PAX00030313,FL0006804,2023-07-29,Economy,Japan,Frequent Traveller,Business,2,3,1,,1,1,2,5,7,10,No,9.0,Flight was delayed but communication was good
SUR004065,PAX00004071,FL0009038,2023-12-17,Economy,Switzerland,None,Leisure,7,7,9,,6,9,6,6,4,1,Yes,8.0,Baggage took too long at arrival
SUR004066,PAX00008591,FL0011832,2024-11-01,Economy,Sweden,Frequent Traveller,Business,5,3,6,,5,3,4,7,1,5,Maybe,1.0,Food quality has improved
SUR004067,PAX00036117,FL0006825,2023-10-06,Business,Canada,None,Visiting Family,5,5,4,9.0,7,7,4,10,10,8,Maybe,4.0,Cabin crew was very professional
SUR004068,PAX00003923,FL0011425,2024-06-24,Economy,South Africa,None,Leisure,1,2,1,,3,2,1,9,5,8,No,1.0,
SUR004069,PAX00039271,FL0002872,2022-07-13,Economy,Italy,None,Leisure,7,6,9,,6,6,6,4,1,1,Yes,6.0,Business class seat was outstanding
SUR004070,PAX00015916,FL0004786,2023-02-05,Economy,South Africa,None,Other,3,3,2,,1,4,5,8,8,10,No,2.0,Baggage took too long at arrival
SUR004071,PAX00029873,FL0009490,20/03/2024,Business,United States,Frequent Traveller,Business,1,1,1,3.0,3,2,3,9,1,5,No,10.0,Excellent Lufthansa service as always
SUR004072,PAX00033227,FL0004841,2022-12-11,Premium Economy,Sweden,Frequent Traveller,Visiting Family,10,8,9,,9,9,10,10,9,3,Yes,0.0,Cabin crew was very professional
SUR004073,PAX00042045,FL0000950,2022-04-26,Economy,Spain,None,Visiting Family,1,3,3,,3,3,3,10,8,3,No,0.0,Long queues at security in Frankfurt
SUR004074,PAX00027635,FL0003950,2022-12-04,Economy,Greece,None,Leisure,5,6,3,,5,2,5,3,3,9,Maybe,8.0,Cabin crew was very professional
SUR004075,PAX00003134,FL0008459,2023-12-05,Economy,Portugal,Senator,Visiting Family,10,10,10,,8,8,9,8,6,9,Yes,2.0,
SUR004076,PAX00007458,FL0001335,2022-05-13,Economy,Canada,None,Leisure,9,10,9,,10,9,9,6,7,4,Yes,3.0,Wifi was too slow for work
SUR004077,PAX00008590,FL0009730,2024-03-21,Business,Germany,None,Business,5/10,5,7,3.0,4,6,4,4,10,2,Maybe,4.0,Long queues at security in Frankfurt
SUR004078,PAX00007473,FL0005638,2023-01-22,Economy,Switzerland,None,Other,8,6,10,,8,9,6,9,9,2,Yes,7.0,
SUR004079,PAX00017565,FL0003600,2022-12-27,Business,Greece,Senator,Business,3,2,2,1.0,3,2,3,1,6,2,No,0.0,
SUR004080,PAX00034599,FL0010292,2024-02-18,Economy,Switzerland,None,Other,9,10,8,,8,7,9,8,7,6,Yes,3.0,Smooth connection at Frankfurt hub
SUR004081,PAX00043455,FL0006570,2023-04-03,Economy,Austria,None,Leisure,9,8,9,,9,9,10,8,3,3,Yes,2.0,
SUR004082,PAX00013014,FL0012161,2024-10-03,Economy,United Kingdom,HON Circle,Leisure,6,7,5,,6,6,7,1,10,6,Maybe,9.0,Clean and comfortable cabin
SUR004083,PAX00010253,FL0009322,2024-02-06,Economy,Poland,None,Business,2,2,4,,4,1,4,3,9,5,No,3.0,Smooth connection at Frankfurt hub
SUR004084,PAX00016808,FL0006927,2023-06-20,Economy,Poland,None,Leisure,7,8,8,,8,6,6,9,7,2,Yes,0.0,Excellent Lufthansa service as always
SUR004085,PAX00035197,FL0008479,2023-11-13,Economy,Greece,None,Other,9,10,10,,8,7,8,9,8,3,Yes,7.0,Food quality has improved
SUR004086,PAX00008771,FL0000482,2021-12-23,Economy,Japan,Frequent Traveller,Business,8,10,6,,9,9,7,3,10,8,Yes,5.0,
SUR004087,PAX00009931,FL0006666,2023-09-19,Economy,UAE,Frequent Traveller,Other,10,8,8,,8,7,8,7,7,9,Yes,8.0,Smooth connection at Frankfurt hub
SUR004088,PAX00029437,FL0005687,2023-04-25,Economy,Italy,None,Leisure,9,9,10,,7,9,10,1,3,7,Yes,6.0,Flight was delayed but communication was good
SUR004089,PAX00001218,FL0011558,2024-05-12,Economy,South Africa,None,Business,7,7,6,,9,8,5,1,7,9,Yes,5.0,Cabin crew was very professional
SUR004090,PAX00020244,FL0003579,2022-07-09,Economy,Austria,None,Business,4,6,5,,2,2,5,1,7,1,No,7.0,Food quality has improved
SUR004091,PAX00025259,FL0001437,2022-04-07,Economy,Spain,HON Circle,Visiting Family,10,9,9,,8,9,10,6,8,7,Yes,,Food quality has improved
SUR004092,PAX00032744,FL0008342,2024-02-23,Economy,China,None,Leisure,7,8,6,,6,6,8,8,2,4,Yes,9.0,
SUR004093,PAX00010149,FL0000231,2021-08-21,Economy,Brazil,Senator,Leisure,10,9,8,,10,9,8,10,6,1,Yes,3.0,Cabin crew was very professional
SUR004094,PAX00036375,FL0011393,2024-10-11,Economy,India,Frequent Traveller,Other,1,2,1,,2,3,1,10,2,7,No,2.0,Smooth connection at Frankfurt hub
SUR004095,PAX00030886,FL0011596,2024-05-24,Economy,Singapore,HON Circle,Leisure,8,6,9,,9,8,8,3,9,5,Yes,0.0,Clean and comfortable cabin
SUR004096,PAX00020997,FL0008208,2023-11-09,Economy,France,None,Leisure,4,4,4,,6,6,3,6,4,5,No,6.0,Excellent Lufthansa service as always
SUR004097,PAX00017225,FL0006413,2023-07-31,Economy,Japan,None,Business,6,6,7,,4,4,7,2,4,10,Maybe,0.0,Excellent Lufthansa service as always
SUR004098,PAX00031977,FL0005519,2023-02-15,Economy,Denmark,Senator,Leisure,9,10,9,,8,6,8,6,1,2,Yes,8.0,
SUR004099,PAX00033691,FL0005778,2023-02-01,Premium Economy,Netherlands,None,Leisure,7,7,5,,7,5,9,10,5,2,Yes,4.0,Long queues at security in Frankfurt
SUR004100,PAX00042248,FL0011619,2024-10-03,Economy,France,Senator,Other,3,1,3,,4,5,4,2,6,10,No,7.0,
SUR004101,PAX00020445,FL0011493,2024-05-28,Economy,Switzerland,Frequent Traveller,Visiting Family,8,7,10,,6,6,9,3,6,7,Yes,0.0,Long queues at security in Frankfurt
SUR004102,PAX00042744,FL0011632,2024-06-22,Economy,Austria,HON Circle,Leisure,4,6,3,,4,5,5,1,9,10,No,7.0,Excellent Lufthansa service as always
SUR004103,PAX00018667,FL0009386,2024-04-09,Economy,Germany,None,Business,1,1,3,,1,1,1,3,7,6,No,4.0,Baggage took too long at arrival
SUR004104,PAX00000474,FL0009440,2024-02-03,Economy,UAE,None,Leisure,6,8,8,,4,3,8,7,4,7,Maybe,2.0,Clean and comfortable cabin
SUR004105,PAX00018661,FL0005941,2023-08-08,Economy,Switzerland,Senator,Other,5,6,6,,7,6,3,5,8,2,Maybe,1.0,Smooth connection at Frankfurt hub
SUR004106,PAX00025684,FL0000136,2021-08-13,Economy,India,Senator,Other,7,8,9,,8,4,5,7,6,3,Yes,1.0,Cabin crew was very professional
SUR004107,PAX00007725,FL0002156,2022-04-20,Economy,Denmark,Frequent Traveller,Leisure,5,5,6,,7,2,7,4,7,8,Maybe,2.0,Clean and comfortable cabin
SUR004108,PAX00029071,FL0009874,2024-04-28,Economy,Canada,Senator,Leisure,5,4,6,,4,6,7,4,4,4,Maybe,2.0,
SUR004109,PAX00000273,FL0004453,2022-10-22,Economy,Poland,None,Visiting Family,5,5,5,,6,4,4,3,7,1,Maybe,10.0,
SUR004110,PAX00030872,FL0003566,2022-07-10,Economy,Brazil,None,Leisure,5/10,4,3,,3,4,3,7,5,5,Maybe,,Business class seat was outstanding
SUR004111,PAX00039229,FL0003343,2022-06-02,Business,Canada,None,Visiting Family,4,4,3,7.0,6,5,4,7,8,4,No,8.0,Wifi was too slow for work
SUR004112,PAX00036009,FL0002709,2022-06-11,Premium Economy,Singapore,Frequent Traveller,Business,3,1,2,,4,3,3,2,5,4,No,4.0,
SUR004113,PAX00036295,FL0006576,2023-07-18,Economy,Belgium,Frequent Traveller,Visiting Family,5,5,7,,5,4,4,5,9,5,Maybe,5.0,Business class seat was outstanding
SUR004114,PAX00043635,FL0002180,2022-02-27,Premium Economy,Denmark,Frequent Traveller,Business,6,4,4,,4,8,6,1,10,9,Maybe,,Wifi was too slow for work
SUR004115,PAX00001423,FL0004491,2023-02-20,Economy,United Kingdom,Frequent Traveller,Leisure,8,9,9,,10,5,7,1,1,7,Yes,8.0,Smooth connection at Frankfurt hub
